"date","eu_rate","sim_price","sim_gdtr_l1","sim_ndtr_l1","sim_gdtr_l2","sim_ndtr_l2","letf_acwi_eur_sim"
1988-04-03,3.122,115.749230874897,116.420536416961,116.278501829232,133.45543,133.13059,132.812055723733
1988-04-04,3.268,115.610720394114,116.287408239537,116.144215713255,133.1363,132.80921,132.488013592031
1988-04-05,3.32,115.390797526655,116.073056017745,115.928723086884,132.6314,132.30234,131.978946738248
1988-04-06,3.3,117.228122536852,117.932846552296,117.783754067977,136.86765,136.52249,136.185371655999
1988-04-07,3.28,118.424741420659,119.144619350713,118.992329854529,139.66599,139.30992,138.962400359886
1988-04-08,3.27,118.817434225227,119.55004884853,119.395048076301,140.60194,140.23834,139.884914373928
1988-04-09,3.262,119.088445073944,119.828275218404,119.671725116701,141.24174,140.8737,140.515059352439
1988-04-10,3.254,119.573674460643,120.322063219152,120.163673755551,142.39112,142.01727,141.652087936149
1988-04-11,3.25,119.852662877242,120.608385089527,120.448434245425,143.05402,142.67563,142.305095580227
1988-04-12,3.25,120.117919416869,120.881952565656,120.720219005896,143.68813,143.3047,142.928855535639
1988-04-13,3.25,120.902309307319,121.677992904016,121.513777489828,145.56566,145.17386,144.789420861315
1988-04-14,3.23,120.539399215921,121.320061159299,121.154819730967,144.69423,144.30117,143.915301352695
1988-04-15,3.23,117.572245438297,118.34427652052,118.180903176298,137.58106,137.20212,136.831516650042
1988-04-16,3.228,117.186666920598,117.963059798621,117.798774611281,136.6805,136.30069,135.928986627461
1988-04-17,3.224,116.886803446029,117.667526609753,117.502322609396,135.98155,135.60061,135.227304200982
1988-04-18,3.22,116.66792522771,117.453082105933,117.286962654112,135.47191,135.08959,134.71419755313
1988-04-19,3.2,116.775395116743,117.566982227146,117.399491507096,135.72078,135.33497,134.955415461043
1988-04-20,3.23,116.618719068293,117.414650754331,117.24623866837,135.35506,134.96766,134.585649150797
1988-04-21,3.2,116.50705791395,117.309525106858,117.139725891144,135.09882,134.70862,134.323865435282
1988-04-22,3.22,116.938872039583,117.749727387522,117.578138809567,136.09882,135.70308,135.312014923792
1988-04-23,3.237,117.263163242643,118.082185138954,117.9088880846,136.85327,136.45251,136.055789574601
1988-04-24,3.252,117.711329627545,118.540304891361,118.364883454255,137.90095,137.49376,137.090497377591
1988-04-25,3.27,118.146236681781,118.985438808264,118.807832786489,138.92223,138.50848,138.098699642629
1988-04-26,3.3,118.449891339017,119.298988987251,119.119268186856,139.6398,139.22007,138.804616732371
1988-04-27,3.3,118.529658094764,119.387141470283,119.205643105774,139.83148,139.40733,138.987732028387
1988-04-28,3.2,118.454366279742,119.318835345023,119.135831218561,139.65715,139.22976,138.80710586796
1988-04-29,3.27,118.017277990619,118.885534992332,118.701760618117,138.62826,138.20067,137.777553877941
1988-04-30,3.308,118.257878081865,119.133381912969,118.948062472269,139.19166,138.75963,138.33124320294
1988-05-01,3.339,118.821020244439,119.706252334493,119.518851724605,140.51552,140.07661,139.640583682432
1988-05-02,3.35,119.139258747486,120.032509611716,119.84340882099,141.2665,140.82245,140.38049456488
1988-05-03,3.33,119.266870025082,120.168443163794,119.977546177048,141.57149,141.12276,140.67623547184
1988-05-04,3.3,118.977404184467,119.885439623712,119.693220175229,140.88978,140.43905,139.991054544926
1988-05-05,3.28,118.658391499129,119.569564188632,119.376644080691,140.13261,139.68146,139.232264686418
1988-05-06,3.3,118.063862628368,118.98055495554,118.786517948793,138.73726,138.28577,137.837466082639
1988-05-07,3.3,117.684205773208,118.605107317858,118.410199803695,137.84709,137.39504,136.946062802824
1988-05-08,3.3,117.349084706204,118.274029401186,118.078290494546,137.06301,136.61034,136.160389153871
1988-05-09,3.3,117.197998779023,118.127375567366,117.930690293338,136.7087,136.25445,135.802153760688
1988-05-10,3.3,117.407203843613,118.344775583559,118.146335282166,137.19751,136.73842,136.281008897188
1988-05-11,3.3,115.968499189077,116.906078954678,116.707687435265,133.84731,133.39396,132.944215934348
1988-05-12,3.29,115.925457784015,116.868272495294,116.668754109396,133.7467,133.29097,132.838138675741
1988-05-13,3.28,116.805326892558,117.765584381432,117.562399048609,135.78652,135.31895,134.85579723633
1988-05-14,3.276,117.240822973208,118.211237042649,118.005840756613,136.80002,136.32565,135.85556775132
1988-05-15,3.274,117.668895450518,118.648983857361,118.441553783977,137.7989,137.31812,136.841105779674
1988-05-16,3.27,117.895580693736,118.883141891647,118.674101614551,138.32842,137.84301,137.360637255467
1988-05-17,3.25,116.95624752034,117.945995019033,117.736538984449,136.1332,135.6507,135.172450514704
1988-05-18,3.23,117.690602313921,118.69653844471,118.483710935371,137.8517,137.35841,136.87064776145
1988-05-19,3.1,116.719723529242,117.725761863501,117.512931732366,135.58307,135.09386,134.610603290008
1988-05-20,3.2,116.851941763366,117.864606733119,117.650366297058,135.889,135.39601,134.90819489747
1988-05-21,3.226,116.666449354343,117.683330350945,117.468181619157,135.45699,134.96272,134.472980755919
1988-05-22,3.249,116.322908301442,117.343120952206,117.127291674414,134.65975,134.1654,133.675080002589
1988-05-23,3.266,116.080446628102,117.104302552073,116.887667018354,134.09759,133.60245,133.110733980499
1988-05-24,3.27,116.675119733776,117.713270021613,117.493591668852,135.47827,134.97365,134.473448562807
1988-05-25,3.25,117.263303940593,118.313630066713,118.091369354128,136.84614,136.33306,135.824346698597
1988-05-26,3.22,117.409639502906,118.467273927449,118.24344987957,137.18746,136.67017,136.156689906175
1988-05-27,3,116.762154544598,117.824869401505,117.60002705437,135.68633,135.16953,134.658170437711
1988-05-28,3.037,116.707143489626,117.776407063943,117.550210201378,135.56142,135.04177,134.527414993544
1988-05-29,3.083,116.770910789313,117.847189335602,117.619506264291,135.7109,135.18759,134.66920419098
1988-05-30,3.13,116.873571340763,117.956772308863,117.72764240037,135.94965,135.42257,134.899804086736
1988-05-31,4.4,118.744470167036,119.855844028533,119.620686039448,140.30877,139.75941,139.216417754965
1988-06-01,3.3,120.420851658797,121.559814919118,121.31880902184,144.28351,143.71273,143.15078181383
1988-06-02,3.31,120.524180201596,121.672964570921,121.429913742732,144.5369,143.96081,143.394193595075
1988-06-03,3.32,120.927758808972,122.089465266725,121.843669703763,145.51115,144.92664,144.352517717659
1988-06-04,3.33,121.136508130799,122.306822730655,122.059194890739,146.01384,145.424,144.844178224315
1988-06-05,3.34,121.297713518269,122.475781178137,122.226479063215,146.40174,145.80716,145.222068603376
1988-06-06,3.35,121.32220180953,122.50624167636,122.255643294274,146.45897,145.8612,145.272140071426
1988-06-07,3.4,120.780493796554,121.964857641393,121.714202010626,145.14869,144.5535,143.965968238032
1988-06-08,3.5,122.102978518929,123.31249451188,123.056517274367,148.34024,147.7259,147.121754917226
1988-06-09,3.5,123.23306954615,124.463948887505,124.203416851554,151.09415,150.4632,149.844059599761
1988-06-10,3.5,123.05018967599,124.284997823779,124.02364161845,150.64295,150.01098,149.389829351427
1988-06-11,3.5,123.16139922921,124.403046576803,124.140214314391,150.91245,150.27639,149.650281016001
1988-06-12,3.5,123.340589878221,124.589771974456,124.325341190284,151.34879,150.70797,150.076196808013
1988-06-13,3.5,123.515356950899,124.772079632512,124.506010001187,151.77497,151.12931,150.491893452087
1988-06-14,3.43,123.588424543767,124.852184794692,124.584628189859,151.95336,151.30374,150.661699937708
1988-06-15,3.48,125.609537440468,126.90150761185,126.627971568129,156.92495,156.25022,155.583297907768
1988-06-16,3.75,124.719861847924,126.011732140019,125.73824455404,154.70595,154.03615,153.374658857916
1988-06-17,3.803,125.166349081534,126.46879537267,126.193052299985,155.80983,155.13216,154.46199986827
1988-06-18,3.85,124.970920005593,126.277976814675,126.001238152478,155.32093,154.64191,153.969877327262
1988-06-19,3.888,124.612434871679,125.923440206496,125.645895621248,154.42994,153.75093,153.07879161639
1988-06-20,3.9,124.424270255128,125.739877251883,125.461365771509,153.96094,153.28063,152.606592929435
1988-06-21,3.88,124.541469609766,125.864103348311,125.584103904754,154.24652,153.56199,152.882773221342
1988-06-22,3.8,125.163649177207,126.500736197019,126.217668784099,155.78858,155.09317,154.403231102605
1988-06-23,3.8,125.957987882568,127.311896737745,127.025290751506,157.76799,157.05951,156.356834882605
1988-06-24,3.85,125.38775987522,126.747321978302,126.459575733522,156.34976,155.64168,154.941308833364
1988-06-25,3.885,125.149239016591,126.517432890994,126.227906704995,155.76366,155.05257,154.35084699692
1988-06-26,3.915,125.217330937213,126.597213127452,126.305261542478,155.94111,155.2237,154.517214996783
1988-06-27,3.95,125.345827971728,126.735471639907,126.441445333313,156.26255,155.53934,154.82742657987
1988-06-28,4.47,124.75769259889,126.152694106038,125.857558551202,154.80401,154.0815,153.372259378626
1988-06-29,4.55,124.994009820797,126.404062681136,126.105768942257,155.39936,154.66778,153.951878484143
1988-06-30,4.55,125.528763490106,126.955016902117,126.653305819537,156.73238,155.98933,155.263334296236
1988-07-01,4.5,124.968339620165,126.399288170891,126.096587427715,155.33861,154.59648,153.872955722246
1988-07-02,4.363,124.570224979912,126.004991040233,125.701540319673,154.34862,153.60706,152.884191120002
1988-07-03,4.13,124.270608733995,125.709435602716,125.405099778088,153.60481,152.86292,152.139603388437
1988-07-04,4,124.089339802567,125.532514643327,125.22728076747,153.15336,152.41042,151.685314137629
1988-07-05,4.05,125.583001359203,127.055922898588,126.744386935419,156.85132,156.08412,155.337617535856
1988-07-06,4.4,125.917188047757,127.403514347504,127.089120995883,157.68832,156.91208,156.157604649495
1988-07-07,4.42,126.292486560618,127.794188867638,127.476524466112,158.63399,157.8474,157.084393188862
1988-07-08,4.5,126.842630892366,128.356783596139,128.0364670717,160.00883,159.21232,158.438657269502
1988-07-09,4.507,127.290434040638,128.815942591359,128.493186077044,161.1315,160.32618,159.543011553238
1988-07-10,4.513,127.643518899962,129.179483289759,128.854523304349,162.01869,161.20572,160.414133486925
1988-07-11,4.52,127.80657065292,129.350904702594,129.024167394551,162.42625,161.60786,160.810154658917
1988-07-12,4.55,127.546396816752,129.094869253052,128.767254651565,161.76062,160.94176,160.143188179632
1988-07-13,4.52,127.224802580846,128.776822177742,128.448467488812,160.94116,160.12259,159.323945638034
1988-07-14,4.52,127.867656595289,129.434289281156,129.102826077215,162.56224,161.73185,160.921063131811
1988-07-15,4.55,127.426299039181,128.999959635545,128.667050443048,161.4486,160.61749,159.808132340493
1988-07-16,4.55,127.81389040299,129.399816603688,129.064334972407,162.42698,161.58699,160.768618493603
1988-07-17,4.55,128.337990417568,129.937275512346,129.598955008463,163.75363,162.90315,162.073959372958
1988-07-18,4.55,128.708758953108,130.320216475842,129.979329779049,164.69602,163.83671,162.998580439648
1988-07-19,4.55,126.089604252206,127.678375712067,127.342331053232,157.99566,157.1661,156.357883954507
1988-07-20,4.48,127.439243396167,129.057070052015,128.714852811088,161.38609,160.53244,159.702873413268
1988-07-21,4.48,126.565029404419,128.17945865499,127.837910979162,159.169,158.32295,157.500675381956
1988-07-22,4.45,125.281869020291,126.888826375375,126.548896840246,155.94193,155.10852,154.298871130763
1988-07-23,4.457,125.249957544873,126.862729911481,126.521534942267,155.85646,155.02023,154.207055821948
1988-07-24,4.476,125.347163750067,126.967272408782,126.624536285805,156.09193,155.25135,154.432979658158
1988-07-25,4.5,125.54665422107,127.175275709804,126.830698816904,156.58183,155.73548,154.910568045542
1988-07-26,4.55,126.716996913572,128.366707599144,128.017666526676,159.49387,158.62874,157.784500822899
1988-07-27,4.55,128.946608204737,130.637520366949,130.27975622867,165.11455,164.21262,163.334586593616
1988-07-28,4.55,127.937356482017,129.622804907558,129.266178232329,162.52653,161.63459,160.766121537733
1988-07-29,4.15,130.926805169898,132.664739445876,132.296961506411,170.13387,169.19323,168.279995445113
1988-07-30,4.352,131.271387832103,133.021200011837,132.650894190462,171.02536,170.07586,169.153514013784
1988-07-31,4.79,131.554586478914,133.31509850748,132.942487935425,171.75615,170.79877,169.868133639365
1988-08-01,5,131.699397468691,133.468165582899,133.093808237187,172.12451,171.16169,170.224687795827
1988-08-02,4.98,131.347184792275,133.117345872097,132.742678225632,171.19366,170.23271,169.296395773146
1988-08-03,4.87,131.562822136314,133.342952930721,132.966178850488,171.74859,170.78076,169.837057767491
1988-08-04,4.9,131.294884732294,133.080359302069,132.702453965724,171.04656,170.07788,169.133674161977
1988-08-05,4.95,130.853984704074,132.64263413229,132.264092189468,169.89566,168.92867,167.986474709818
1988-08-06,4.95,131.102342389692,132.90074697732,132.520127166035,170.53134,169.55731,168.607268706942
1988-08-07,4.95,131.672015566276,133.484530213601,133.100873458348,172.00388,171.01795,170.055368823182
1988-08-08,4.95,131.899059939065,133.721084744925,133.335435216562,172.58767,171.59502,170.624797534719
1988-08-09,4.93,130.012087214458,131.820995142591,131.438160809573,167.65712,166.68596,165.739086114694
1988-08-10,4.97,129.024366403381,130.830462988025,130.44825847519,165.11221,164.1501,163.213349564555
1988-08-11,5,128.932256215225,130.748927327336,130.36445898034,164.88138,163.91431,162.974688670122
1988-08-12,4.98,128.47593554563,130.295260173169,129.910198694943,163.71227,162.74722,161.810078584746
1988-08-13,4.969,128.310052758568,130.133626345324,129.747689290484,163.28141,162.31551,161.376674266899
1988-08-14,4.961,127.91390724711,129.740017382109,129.353553142885,162.26909,161.30494,160.367780400082
1988-08-15,4.95,127.744986921204,129.575276827526,129.187892951603,161.83262,160.86754,159.928778676742
1988-08-16,4.9,127.086607170843,128.917404798516,128.52987742339,160.16523,159.20484,158.271649940646
1988-08-17,4.75,129.042547451294,130.90762226839,130.512859880436,165.08728,164.09428,163.128341347883
1988-08-18,4.7,128.804269778215,130.6719459074,130.27659208418,164.46919,163.47662,162.510102920696
1988-08-19,4.8,129.161977091779,131.041274373331,130.643429738277,165.37485,164.37338,163.397362735656
1988-08-20,4.836,129.154837017692,131.042022407905,130.64253001993,165.35241,164.34693,163.366848566685
1988-08-21,4.864,129.317832804752,131.216288940308,130.814442013574,165.76774,164.75515,163.768413714762
1988-08-22,4.9,129.261851204607,131.167650546982,130.76426300652,165.62017,164.60422,163.614156841027
1988-08-23,4.95,128.568230970364,130.471379630936,130.068558103679,163.83698,162.82801,161.844403582618
1988-08-24,4.9,127.581747815837,129.476241576069,129.075194992717,161.31334,160.31666,159.344042963548
1988-08-25,4.75,126.160945203937,128.040244431997,127.64242180353,157.71179,156.73432,155.779319970843
1988-08-26,4.5,125.420316492411,127.298870030205,126.901232533479,155.86368,154.89246,153.944658214545
1988-08-27,4.188,125.20624394326,127.088234269301,126.689876161741,155.3277,154.35646,153.407961028016
1988-08-28,3.797,125.067028119907,126.95331181636,126.554033968488,154.97945,154.00712,153.056804516981
1988-08-29,3.5,125.049101126881,126.941070939764,126.540577196449,154.93242,153.95733,153.00336766596
1988-08-30,3.75,125.289458785358,127.190921383188,126.788391583841,155.52411,154.54226,153.580720572957
1988-08-31,4.1,124.272076577055,126.170487453797,125.768645200825,153.00886,152.03669,151.086772244649
1988-09-01,4.75,122.605802282213,124.4904351964,124.091561583112,148.91186,147.95996,147.03161026211
1988-09-02,4.75,123.827530465817,125.743359885267,125.337861476344,151.88773,150.91058,149.959918666647
1988-09-03,4.744,123.961579688172,125.887045827114,125.479452308806,152.21288,151.22971,150.273164227269
1988-09-04,4.736,123.806488237927,125.736349335953,125.327786713959,151.82648,150.8423,149.884322469187
1988-09-05,4.73,123.687655788627,125.623153527951,125.213380840378,151.53122,150.54514,149.585177562472
1988-09-06,4.77,123.660147001379,125.604325079028,125.192676670215,151.46377,150.47348,149.510110109306
1988-09-07,4.75,124.483143970564,126.452054318526,126.035149916964,153.48636,152.47689,151.49683130435
1988-09-08,4.77,125.066426646249,127.050511269175,126.63038422578,154.91686,153.89496,152.901872749595
1988-09-09,4.85,124.731426277331,126.716204191185,126.295919974381,154.07874,153.0593,152.067655197867
1988-09-10,4.898,124.804291144146,126.796067877453,126.374280919967,154.25003,153.22646,152.229803665925
1988-09-11,4.937,124.870669540017,126.86933726091,126.446064454731,154.40518,153.37756,152.375988120981
1988-09-12,4.97,124.965865802174,126.97188703967,126.547040114092,154.63151,153.5994,152.592442985402
1988-09-13,5,125.839502814172,127.870081939764,127.4399942181,156.79578,155.7438,154.718842777984
1988-09-14,4.87,126.276303725559,128.320620708222,127.887621667347,157.87748,156.81482,155.778817323156
1988-09-15,4.85,127.604105834526,129.675992406888,129.237142518287,161.18931,160.10124,159.039501067051
1988-09-16,4.85,128.051996085187,130.139048040435,129.696962543022,162.31671,161.21688,160.143633865839
1988-09-17,4.842,127.950860894525,130.042234227536,129.599205523825,162.0513,160.95011,159.874502628915
1988-09-18,4.823,127.826486442952,129.921803602011,129.477901644363,161.72736,160.62519,159.547623810409
1988-09-19,4.8,127.693206351503,129.792316637444,129.347618481886,161.38135,160.27847,159.199108038253
1988-09-20,4.75,127.018516145241,129.115600055178,128.67132816871,159.67516,158.57924,157.50720838284
1988-09-21,4.7,127.572919580188,129.685415773793,129.237861118419,161.06162,159.95293,158.86754286988
1988-09-22,4.77,127.214276518482,129.330158549395,128.881878342621,160.1558,159.04851,157.965155761641
1988-09-23,4.78,127.446601334643,129.572311567712,129.121960083162,160.73222,159.6179,158.526586490676
1988-09-24,4.773,127.446472531773,129.578543652136,129.126818322743,160.72431,159.6067,158.511367673673
1988-09-25,4.758,127.293259320175,129.429914433132,128.977219629559,160.33229,159.21374,158.117009440197
1988-09-26,4.75,127.221433346372,129.363256528607,128.909480468089,160.14393,159.02345,157.923945426216
1988-09-27,4.75,127.70722720017,129.867951393747,129.41012736453,161.37031,160.23563,159.123664465246
1988-09-28,4.7,128.279093987964,130.460008792403,129.997868832024,162.81852,161.66813,160.542112721904
1988-09-29,3.6,129.233283764619,131.441403143373,130.973472464027,165.24969,164.07637,162.929431887758
1988-09-30,3.9,129.53529248857,131.756763489903,131.285957067599,166.02255,164.83935,163.682869316251
1988-10-01,4.205,129.111188787122,131.331603219231,130.8610152437,164.92952,163.75084,162.597767490057
1988-10-02,4.517,128.554577721826,130.771944768441,130.30202011911,163.50103,162.3292,161.181937583054
1988-10-03,4.82,128.127503527328,130.34366442168,129.873966025053,162.40611,161.23885,160.095129646598
1988-10-04,4.82,128.11155438786,130.334248099602,129.863155157543,162.35882,161.18836,160.040861875102
1988-10-05,4.8,128.383104862671,130.617346265039,130.1437735557,163.0404,161.86142,160.704995856758
1988-10-06,4.78,127.715671425683,129.946063263229,129.473347854172,161.34084,160.17022,159.021727020716
1988-10-07,4.8,128.923441803981,131.18789255287,130.707931652009,164.40096,163.20139,162.027053976412
1988-10-08,4.809,129.054290795742,131.327817077231,130.845898445819,164.72759,163.52203,162.34120094792
1988-10-09,4.816,129.107652316045,131.388514158951,130.904992316497,164.85572,163.64576,162.459843527038
1988-10-10,4.82,129.237273561324,131.527201107069,131.041720719664,165.17956,163.96361,162.771193111405
1988-10-11,4.78,129.818871258259,132.130567165383,131.64046480709,166.67099,165.43807,164.230725129763
1988-10-12,4.8,129.185578276641,131.492072798258,131.003052578939,165.03583,163.81177,162.612050896167
1988-10-13,4.75,128.241120989274,130.543152768436,130.055048078237,162.62995,161.4172,160.230817230871
1988-10-14,4.73,129.669473948171,132.008123209838,131.512224495156,166.2566,165.01105,163.794113763498
1988-10-15,4.733,129.693168562835,132.038627835005,131.541283830172,166.30944,165.06016,163.838630109627
1988-10-16,4.741,129.586111613163,131.935967794088,131.43764820776,166.02679,164.77622,163.552558787651
1988-10-17,4.75,129.585134413366,131.941285124636,131.441615522674,166.01614,164.76231,163.534526852803
1988-10-18,4.77,129.691478169776,132.055876694382,131.554416755281,166.28038,165.02116,163.787223175346
1988-10-19,4.8,129.657044170233,132.026913424417,131.524283066249,166.18314,164.92144,163.68401753063
1988-10-20,4.8,130.37973991473,132.775858813699,132.267636025767,168.04426,166.76155,165.506092367269
1988-10-21,4.85,130.274224203567,132.677762919431,132.167914392614,167.77117,166.4855,165.227844897531
1988-10-22,4.827,130.092981428579,132.499863240306,131.989326294308,167.29662,166.01113,164.752789843052
1988-10-23,4.773,129.675309911376,132.082731110216,131.572075899292,166.21893,164.93738,163.682922471288
1988-10-24,4.75,129.501571376403,131.912406910205,131.401041267932,165.76618,164.48469,163.229446876103
1988-10-25,4.8,130.066181129676,132.494081452563,131.979028955859,167.20386,165.90767,164.637350706734
1988-10-26,4.8,129.930207733979,132.36643585329,131.849609571607,166.85726,165.55805,164.286154413849
1988-10-27,4.7,128.939982837063,131.364444235815,130.850091671998,164.30716,163.0242,161.767526468141
1988-10-28,4.15,130.060606562832,132.512376764919,131.992238013546,167.15767,165.84923,164.566600580044
1988-10-29,4.22,130.045110544081,132.503439721085,131.981880933369,167.11335,165.80159,164.515077583712
1988-10-30,4.341,129.940806186679,132.40519687058,131.882320307511,166.84321,165.5293,164.240650277774
1988-10-31,4.5,129.897319338503,132.367627738573,131.843460341148,166.72551,165.40891,164.116954507402
1988-11-01,4.8,130.883858440251,133.380132326511,132.850436169395,169.25178,167.91141,166.595668475414
1988-11-02,4.8,130.539070805234,133.035347406636,132.505619435522,168.35202,167.01524,165.702216948675
1988-11-03,4.77,130.280883620844,132.778921918142,132.248795331158,167.67855,166.34354,165.031516882126
1988-11-04,4.75,129.383575197001,131.877296138554,131.348136256113,165.37706,164.05375,162.755524000861
1988-11-05,4.75,129.296688253819,131.796033714346,131.265647115002,165.1493,163.82394,162.523327940975
1988-11-06,4.75,129.221967804461,131.726827106128,131.195275752038,164.95195,163.62457,162.321342112158
1988-11-07,4.75,129.169054716502,131.679202724429,131.146544587643,164.8088,163.47933,162.173065485725
1988-11-08,4.75,129.538501873429,132.065176109929,131.52896677324,165.7511,164.40907,163.091186900022
1988-11-09,4.7,130.071566197997,132.621091511802,132.080000216935,167.12275,165.76305,164.430100246926
1988-11-10,4.55,129.522105427343,132.06837878755,131.527965785472,165.70647,164.35433,163.028460277657
1988-11-11,4.45,129.15571891842,131.705134741489,131.164034292907,164.77231,163.42236,162.099796918328
1988-11-12,4.415,129.035760960653,131.589485149381,131.04744372252,164.46059,163.10967,161.785449789064
1988-11-13,4.388,128.749741537993,131.305709304111,130.763180996568,163.72908,162.38004,161.057563772811
1988-11-14,4.37,128.625653375686,131.185821478913,130.642435703663,163.40809,162.05834,160.73432302563
1988-11-15,4.55,129.095713550089,131.675777558431,131.128117248511,164.60593,163.24071,161.902880633567
1988-11-16,4.529,128.642693089486,131.219894249191,130.67281051275,163.4433,162.08444,160.751904159081
1988-11-17,4.5,127.235812295988,129.791119729704,129.24866060896,159.86148,158.5291,157.22164059826
1988-11-18,4.4,129.247468377246,131.852618403357,131.299545065182,164.91809,163.53866,162.185822867923
1988-11-19,4.4,129.471853203484,132.08831882603,131.532821646963,165.48541,164.09766,162.736008740055
1988-11-20,4.4,129.608969942142,132.234603272463,131.677122650651,165.82957,164.43552,163.066861103395
1988-11-21,4.4,129.822346352289,132.459108348333,131.899240915805,166.37023,164.96804,163.590736052712
1988-11-22,4.3,129.890291973728,132.53873495624,131.976378468558,166.54822,165.13914,163.75618133399
1988-11-23,4.35,130.292245371756,132.959607623749,132.393175736635,167.58366,166.16009,164.764350888715
1988-11-24,4.4,130.163836785391,132.835691797194,132.268295188116,167.24863,165.82416,164.42698615045
1988-11-25,4.6,129.917240330398,132.593771524202,132.025406087299,166.61592,165.19182,163.795726193159
1988-11-26,4.692,129.613933244362,132.293718631592,131.724648190688,165.83797,164.41554,163.02177529145
1988-11-27,4.759,129.282498224571,131.964801381383,131.395256281094,164.98928,163.56941,162.178606487433
1988-11-28,4.85,128.983179983008,131.66748920666,131.097492657671,164.22152,162.80393,161.4154454982
1988-11-29,5,130.299968163936,133.024785374368,132.446168516666,167.58238,166.12897,164.707957643232
1988-11-30,5,131.384124035531,134.14260414232,133.556816878045,170.37339,168.88998,167.44109579334
1988-12-01,4.92,130.77752677005,133.529416532517,132.945011760204,168.79032,167.31742,165.877700881907
1988-12-02,4.85,130.31264226982,133.064698497341,132.480273746453,167.59055,166.12295,164.689223657471
1988-12-03,4.85,130.34924488856,133.108733425742,132.522696474121,167.67675,166.20484,164.766152306721
1988-12-04,4.85,130.240382588724,133.005047063376,132.417893455006,167.39079,165.91744,164.47698348789
1988-12-05,4.85,130.43323242605,133.209626575755,132.619961057819,167.88104,166.39934,164.950450629522
1988-12-06,4.88,131.119068609061,133.918020239859,133.323523576422,169.64168,168.14019,166.671881175588
1988-12-07,4.93,132.379307233127,135.212056577849,134.610362643604,172.89474,171.3608,169.860060909091
1988-12-08,4.92,131.864431303543,134.69390125255,134.092890625155,171.54379,170.0177,168.524335292878
1988-12-09,4.95,131.804280103019,134.639100003631,134.036916834228,171.37842,169.85021,168.353962780651
1988-12-10,4.968,131.712903208899,134.552152993184,133.949047078291,171.13125,169.60191,168.103500835781
1988-12-11,4.982,131.458203380581,134.299157610948,133.695675171657,170.46184,168.93466,167.437803093458
1988-12-12,5,131.155245450218,133.997155932385,133.393473686648,169.66935,168.14534,166.651151311269
1988-12-13,5.05,131.238610020105,134.09086148692,133.485000852521,169.8807,168.35036,166.850044160916
1988-12-14,5.03,131.973966410365,134.850451675878,134.239402223077,171.77946,170.22759,168.706234117956
1988-12-15,5,130.716302264324,133.574744762643,132.967546674799,168.5033,166.97613,165.47947465162
1988-12-16,4.95,131.462995573507,134.348267464455,133.735387231479,170.42956,168.8795,167.361509182357
1988-12-17,4.922,131.537540149728,134.430698466873,133.816100352634,170.61322,169.0581,167.534180183719
1988-12-18,4.898,131.668151083943,134.570581864107,133.953989943557,170.9429,169.38135,167.850188255757
1988-12-19,4.87,131.740269959382,134.650553072396,134.032285574294,171.12076,169.55428,168.017218756486
1988-12-20,4.5,132.510342337634,135.446505791897,134.822737994125,173.12023,171.53077,169.971450698255
1988-12-21,4.4,133.139595162458,136.10051482124,135.471452592739,174.76866,173.15825,171.579744852994
1988-12-22,3.6,133.382413060964,136.355467104153,135.72379232718,175.40362,173.7837,172.195060662087
1988-12-23,4.4,133.821051947552,136.810410096712,136.17525340871,176.55035,174.91632,173.312878340186
1988-12-24,4.791,134.076942342584,137.07903785292,136.441148935614,177.21791,175.57389,173.959943074695
1988-12-25,5.108,134.399898062187,137.416663355951,136.775612891738,178.06349,176.40753,174.781425816532
1988-12-26,5.334,134.656029815629,137.68559727156,137.041798807102,178.73184,177.06581,175.429122546744
1988-12-27,5.45,134.83432594393,137.874584771283,137.228475044107,179.1932,177.51918,175.873769819644
1988-12-28,5.5,135.573755106317,138.638453473261,137.987134818891,181.14915,179.45265,177.784775109964
1988-12-29,5.2,135.764597899094,138.842764516794,138.188550057407,181.65462,179.94834,178.271265141393
1988-12-30,5.5,134.930432821535,137.996481102583,137.344822395729,179.41013,177.72121,176.06028597467
1988-12-31,5.5,134.926848670322,137.999190354808,137.346170860071,179.38752,177.69532,176.030089574923
1989-01-01,5.5,134.904248542311,137.982410117085,137.328113288066,179.31417,177.61916,175.950083252311
1989-01-02,5.5,134.896209642738,137.980556137615,137.324928391531,179.27965,177.58149,175.908209269264
1989-01-03,5.47,134.786943588512,137.878032325487,137.220936572564,178.98367,177.28326,175.608232492514
1989-01-04,5.4,136.198614176098,139.328519637534,138.663164913118,182.72035,180.98096,179.26644635997
1989-01-05,5.28,136.532487453831,139.676943134732,139.008454729264,183.60504,181.8534,180.125977469552
1989-01-06,5.3,137.686854754469,140.867300122792,140.191167892158,186.70507,184.91876,183.157553522218
1989-01-07,5.3,138.473023066609,141.678289966417,140.996847154667,188.82493,187.01459,185.22867770713
1989-01-08,5.3,139.407138737875,142.642089988025,141.954327128153,191.36373,189.52459,187.70990991445
1989-01-09,5.3,140.093903236043,143.35361545781,142.660544602187,193.24219,191.37998,189.54267212737
1989-01-10,5.22,140.81777550899,144.107136072242,143.407737335982,195.24316,193.35446,191.493286419483
1989-01-11,5.2,141.665277545467,144.985020767833,144.279117618872,197.59122,195.67376,193.785300904197
