date,days,world_eu_price,world_eu_ndtr_l1,world_eu_gdtr_l1,world_eu_ndtr_l2,world_eu_gdtr_l2
1976-01-11,366,143.948,146.669017516278,147.449664989528,201.84926,203.99989
1976-01-12,366,144.325,147.060091144398,147.844891125073,202.90315,205.07096
1976-01-13,366,144.038,146.774315988471,147.559249153782,202.09119,204.25497
1976-01-14,366,145.105,147.87113426045,148.664825430201,205.08789,207.29163
1976-01-15,366,144.869,147.636539059611,148.430359819881,204.4136,206.61442
1976-01-16,366,145.514,148.302368236104,149.102605822424,206.23424,208.46204
1976-01-17,366,145.866,148.668219206931,149.47252190988,207.22788,209.47228
1976-01-18,366,146.189,149.004439677444,149.812399698505,208.14113,210.4011
1976-01-19,366,146.54,149.370045768103,150.18231578596,209.13842,211.41514
1976-01-20,366,147.088,149.937188236936,150.754990390526,210.70208,213.00296
1976-01-21,366,147.025,149.877437475971,150.69602632245,210.50993,212.81219
1976-01-22,366,147.801,150.678195624971,151.504000934525,212.73533,215.06984
1976-01-23,366,148.804,151.71110017313,152.54560675973,215.62695,218.00144
1976-01-24,366,149.065,151.983162039656,152.820957832347,216.37458,218.76263
1976-01-25,366,149.233,152.159475760537,152.99979696335,216.85183,219.24965
1976-01-26,366,149.196,152.126661818039,152.96808987014,216.73402,219.13408
1976-01-27,366,148.471,151.396184277224,152.236045402332,214.62636,217.0102
1976-01-28,366,147.969,150.892710652042,151.731791367327,213.17416,215.5481
1976-01-29,366,149.869,152.839997747102,153.693181028033,218.65188,221.09543
1976-01-30,366,150.957,153.959834754863,154.822120425765,221.83172,224.31933
1976-01-31,366,151.044,154.0541136195,154.918354234983,222.07844,224.57281
1976-02-01,366,151.022,154.035992487076,154.901388158791,222.00125,224.49837
1976-02-02,366,151.108,154.128557190539,154.99595317363,222.24324,224.74708
1976-02-03,366,151.186,154.212551088125,155.081617951777,222.46167,224.97191
1976-02-04,366,151.927,154.978536253284,155.854826014279,224.64846,227.1916
1976-02-05,366,150.215,153.242335862946,154.111770284891,219.59285,222.08729
1976-02-06,366,149.239,152.256693187189,153.123009615037,216.7444,219.21413
1976-02-07,366,148.875,151.891821737033,152.75809991072,215.68221,218.14527
1976-02-08,366,148.549,151.565151593068,152.431572477131,214.73122,217.18858
1976-02-09,366,148.482,151.501972509752,152.368992687899,214.52827,216.98686
1976-02-10,366,149.14,152.182494496318,153.056257839857,216.43319,218.92134
1976-02-11,366,149.188,152.235878372918,153.11132805438,216.56324,219.05658
1976-02-12,366,148.893,151.941532411115,152.816785846399,215.70645,218.19488
1976-02-13,366,148.511,151.558294948367,152.43324127151,214.59777,217.07894
1976-02-14,366,148.392,151.441976868619,152.317816326928,214.24769,216.72858
1976-02-15,366,148.405,151.45936336054,152.336451197499,214.27541,216.76015
1976-02-16,366,148.288,151.344759441967,152.2224169149,213.92993,216.41442
1976-02-17,366,148.405,151.468668806919,152.348410890552,214.2591,216.75148
1976-02-18,366,148.557,151.628820436719,152.511118342553,214.69176,217.19352
1976-02-19,366,149.827,152.93550101258,153.828353372773,218.37115,220.92422
1976-02-20,366,150.84,153.97991492863,154.881640758634,221.33149,223.92765
1976-02-21,366,151.016,154.16553409589,155.069936391121,221.84251,224.44933
1976-02-22,366,151.003,154.156963290014,155.06270494881,221.79502,224.40491
1976-02-23,366,151.18,154.342582457275,155.251278713693,222.30564,224.92622
1976-02-24,366,152.159,155.352468269652,156.269799549982,225.18923,227.85239
1976-02-25,366,151.665,154.856341049507,155.773055089684,223.72315,226.3754
1976-02-26,366,150.294,153.466401216565,154.377664856025,219.68169,222.29422
1976-02-27,366,149.619,152.786124110167,153.695962351999,217.70897,220.30511
1976-02-28,366,149.546,152.715598621814,153.626429252853,217.48339,220.08047
1976-02-29,366,149.65,152.827753738708,153.740185403056,217.77747,220.3821
1976-03-01,366,149.886,153.074837828109,153.990782692377,218.45725,221.07516
1976-03-02,366,150.941,154.161616013204,155.086902467313,221.53446,224.19775
1976-03-03,366,150.387,153.604268751087,154.52869074737,219.90781,222.55819
1976-03-04,366,149.69,152.902197309746,153.824737651617,217.87301,220.50601
1976-03-05,366,150.286,153.520029973333,154.449144881947,219.60954,222.27113
1976-03-06,366,150.43,153.67234543776,154.603786494447,220.02044,222.69138
1976-03-07,366,150.71,153.964732358221,154.899997496808,220.83331,223.5197
1976-03-08,366,151.095,154.36633583356,155.30607079582,221.96003,224.66658
1976-03-09,366,151.834,155.130606837544,156.077888196339,224.13293,226.87419
1976-03-10,366,152.574,155.896347122536,156.851096258841,226.31986,229.09615
1976-03-11,366,154.56,157.936443801226,158.906772801989,232.21829,235.07609
1976-03-12,366,153.584,156.949331844462,157.916343337756,229.28964,232.11946
1976-03-13,366,153.274,156.639068671745,157.605947583169,228.35781,231.18142
1976-03-14,366,153.24,156.608213770591,157.576187416734,228.24321,231.06914
1976-03-15,366,153.502,156.882724438796,157.854319813318,229.01857,231.85969
1976-03-16,366,154.89,158.311845098601,159.295601892413,233.16716,236.06879
1976-03-17,366,155.363,158.804788876563,159.793737014694,234.59462,237.52139
1976-03-18,366,154.024,157.44619370511,158.429775741849,230.55693,233.44184
1976-03-19,366,153.695,157.115850358627,158.099354454708,229.5642,232.44215
1976-03-20,366,153.794,157.222862991995,158.208382354168,229.85088,232.73663
1976-03-21,366,153.985,157.423174969329,158.411697136071,230.41068,233.30841
1976-03-22,366,154.167,157.614671260619,158.605833548886,230.94417,233.8535
1976-03-23,366,155.41,158.896618939522,159.899149192999,234.67341,237.63878
1976-03-24,366,156.465,159.986335686632,160.998606556693,237.86384,240.87863
1976-03-25,366,155.69,159.202719149384,160.212604403948,235.50745,238.50025
1976-03-26,366,155.839,159.360911737841,160.373364929174,235.94959,238.9527
1976-03-27,366,155.819,159.344994526928,160.358902044551,235.87648,238.88251
1976-03-28,366,155.686,159.214228517275,160.228457950554,235.46151,238.46645
1976-03-29,366,155.376,158.902985823887,159.917227798777,234.51202,237.51024
1976-03-30,366,154.408,157.923710032496,158.934307909251,231.58897,234.55794
1976-03-31,366,154.899,158.434040302378,159.45052163731,233.05328,236.04846
1976-04-01,366,154.271,157.801025068383,158.815823508306,231.1648,234.14298
1976-04-02,366,154.62,158.165651638371,159.185183330969,232.20771,235.20573
1976-04-03,366,154.979,158.539828534906,159.563999655116,233.28081,236.29919
1976-04-04,366,155.738,159.326873394504,160.358902044551,235.57134,238.62799
1976-04-05,366,156.066,159.668726108879,160.705176878298,236.55663,239.63239
1976-04-06,366,155.653,159.253899104473,160.289647077802,235.30134,238.36694
1976-04-07,366,154.993,158.588069927981,159.622129326002,233.30792,236.35499
1976-04-08,366,153.896,157.476069085593,158.505427753719,230.0104,233.02264
1976-04-09,366,152.996,156.564380220539,157.590650301356,227.32206,230.30698
1976-04-10,366,153.026,156.599642964715,157.627363777705,227.39952,230.38927
1976-04-11,366,153.152,156.734327057055,157.764204916825,227.76574,230.76468
1976-04-12,366,153.339,156.931210712038,157.964182109968,228.31338,231.32441
1976-04-13,366,153.835,157.44741810595,158.486236618355,229.79013,232.82802
1976-04-14,366,152.689,156.284727068809,157.318914949894,226.37166,229.37253
1976-04-15,366,152.967,156.575644708262,157.613735290273,227.19003,230.20745
1976-04-16,366,152.976,156.589113117496,157.628198174895,227.20426,230.22561
1976-04-17,366,153.127,156.74877498696,157.790905626897,227.64434,230.67611
1976-04-18,366,153.446,157.08303641613,158.129114621142,228.59105,231.64151
1976-04-19,366,153.91,157.566429867544,158.618349506732,229.97499,233.05112
1976-04-20,366,155.801,159.513227202269,160.581129829421,235.63473,238.79585
1976-04-21,366,156.74,160.484911708455,161.562380924568,238.48366,241.69205
1976-04-22,366,156.644,160.391857244657,161.470319101299,238.18762,241.39608
1976-04-23,366,155.657,159.391521758827,160.465704884839,235.20112,238.37762
1976-04-24,366,155.677,159.415764895448,160.491571197722,235.25915,238.44035
1976-04-25,366,155.865,159.614607591775,160.693495317641,235.83293,239.02692
1976-04-26,366,155.896,159.650849856623,160.731321323576,235.92753,239.12676
1976-04-27,366,155.542,159.295038972679,160.374755591157,234.86245,238.05297
1976-04-28,366,155.815,159.581059008774,160.664847680793,235.69459,238.90223
1976-04-29,366,155.44,159.204433310559,160.287700151026,234.57232,237.77057
1976-04-30,366,155.377,159.144927429762,160.229014215347,234.37658,237.57605
1976-05-01,366,155.101,158.867723079711,159.951716215953,233.53769,236.73085
1976-05-02,366,154.831,158.597620254528,159.681649658871,232.71951,235.90655
1976-05-03,366,154.648,158.415674289786,159.499751071505,232.16056,235.3444
1976-05-04,366,155.58,159.380502151272,160.474048856737,234.96268,238.19386
1976-05-05,366,155.564,159.368747903214,160.463757958063,234.90167,238.13585
1976-05-06,366,154.989,158.789116545818,159.882461249204,233.1669,236.38429
1976-05-07,366,155.311,159.125581896499,160.223451567415,234.12908,237.36597
1976-05-08,366,155.575,159.402541366382,160.504087155568,234.91753,238.17103
1976-05-09,366,155.801,159.640564889571,160.745506075802,235.59295,238.86119
1976-05-10,366,155.841,159.686357480967,160.793066715618,235.70227,238.97602
1976-05-11,366,156.117,159.97605071958,161.08677452641,236.53201,239.82315
1976-05-12,366,155.968,159.827898218007,160.939086223824,236.06889,239.35788
1976-05-13,366,155.223,159.07440194141,160.183122369911,233.81815,237.08353
1976-05-14,366,154.584,158.427918298181,159.534517621078,231.89342,235.13926
1976-05-15,366,154.641,158.491342261664,159.599600601879,232.05499,235.3071
1976-05-16,366,154.743,158.601293457047,159.711687957702,232.35226,235.6128
1976-05-17,366,154.889,158.755567962817,159.868832761771,232.77941,236.05056
1976-05-18,366,155.11,158.988938762816,160.105523431264,233.43827,236.72397
1976-05-19,366,154.904,158.782994541621,159.899705457792,232.80749,236.08895
1976-05-20,366,155.247,159.141988867748,160.263502632523,233.83439,237.13672
1976-05-21,366,155.178,159.075626342249,160.197863386929,233.612,236.91507
1976-05-22,366,154.355,158.24229913092,159.361519270403,231.13669,234.41263
1976-05-23,366,153.711,157.59018324383,158.707073741242,229.20277,232.45859
1976-05-24,366,153.316,157.192497851177,158.308788149335,228.01669,231.26156
1976-05-25,366,152.783,156.654985882658,157.76948943236,226.42494,229.65387
1976-05-26,366,153.027,156.910885658103,158.029265090769,227.13333,230.37775
1976-05-27,366,153.088,156.978227704273,158.098241925121,227.29627,230.54697
1976-05-28,366,153.982,157.905588900072,159.035269969211,229.95094,233.24831
1976-05-29,366,154.365,158.30621285474,159.441065135826,231.08596,234.40626
1976-05-30,366,154.586,158.539093894403,159.677199540525,231.73337,235.06824
1976-05-31,366,154.709,158.670349664392,159.810981223282,232.08536,235.42971
1976-06-01,366,154.775,158.743323954423,159.885798837963,232.26976,235.62083
1976-06-02,366,155.262,159.250470782123,160.399231242056,233.72573,237.10524
1976-06-03,366,155.083,159.072932660403,160.222060905432,233.17636,236.55236
1976-06-04,366,153.855,157.823064283493,158.965736870065,229.48269,232.8136
1976-06-05,366,153.24,157.201313537221,158.342164036925,227.64583,230.9572
1976-06-06,366,152.792,156.749509627464,157.88908636289,226.30815,229.60629
1976-06-07,366,152.598,156.555564534495,157.695228082472,225.71921,229.01318
1976-06-08,366,152.891,156.862889145197,158.007014499042,226.57637,229.88868
1976-06-09,366,152.546,156.516138827465,157.659349003313,225.54335,228.84606
1976-06-10,366,153.703,157.713357968278,158.868390531261,228.96328,232.3249
1976-06-11,366,155.011,159.066810656205,160.235133128072,232.8631,236.29102
1976-06-12,366,155.59,159.670440270054,160.845633738572,234.59982,238.06127
1976-06-13,366,156.019,160.118326097124,161.2992676774,235.88664,239.37419
1976-06-14,366,156.116,160.223134808981,161.406348650084,236.16524,239.66122
1976-06-15,366,155.824,159.929768367849,161.112640839292,235.27023,238.75824
1976-06-16,366,156.336,160.464586654521,161.653886483044,236.81189,240.33043
1976-06-17,366,157.694,161.868729537201,163.071527308429,240.92383,244.51283
1976-06-18,366,158.141,162.336450657871,163.545186779811,242.28384,245.9005
1976-06-19,366,158.484,162.695689864165,163.909262086939,243.32312,246.96189
1976-06-20,366,158.783,163.0096262394,164.227723681027,244.22958,247.88814
1976-06-21,366,158.907,163.142596170564,164.363174158163,244.5947,248.26337
1976-06-22,366,157.792,162.007576592394,163.222553199774,241.15835,244.78412
1976-06-23,366,157.314,161.525162661652,162.738602829719,239.68874,243.29912
1976-06-24,366,157.462,161.68311036994,162.899363354944,240.12454,243.74625
1976-06-25,366,157.808,162.045777898585,163.267054383227,241.16816,244.81219
1976-06-26,366,157.768,162.009535633738,163.231731568861,241.02665,244.6725
1976-06-27,366,157.59,161.831262871514,163.054004967445,240.46272,244.10461
1976-06-28,366,157.519,161.763920825344,162.987531324661,240.22885,243.8712
1976-06-29,366,157.811,162.070265915374,163.297927079248,241.10475,244.76647
1976-06-30,366,158.431,162.716504678436,163.952094476012,242.99502,246.69386
1976-07-01,366,157.451,161.72033215546,162.951095980709,239.98754,243.64903
1976-07-02,366,158.1,162.396691179171,163.635301676304,241.96396,245.6641
1976-07-03,366,158.297,162.605573962382,163.847516694897,242.55562,246.27005
1976-07-04,366,158.339,162.652835834784,163.896467996696,242.66502,246.38524
1976-07-05,366,158.201,162.515947820934,163.76018312237,242.22454,245.94235
1976-07-06,366,157.567,161.874851541398,163.116584756676,240.27994,243.97543
1976-07-07,366,157.653,161.967171364693,163.211149771514,240.52136,244.22488
1976-07-08,366,157.593,161.911093806246,163.155801424594,240.32223,244.02666
1976-07-09,366,158.792,163.153370897951,164.410734797979,243.97792,247.74812
1976-07-10,366,159.32,163.704841036039,164.969224650318,245.59398,249.39715
1976-07-11,366,159.692,164.095424903823,165.365007050656,246.73267,250.5604
1976-07-12,366,159.806,164.2176201076,165.489888496722,247.06623,250.90375
1976-07-13,366,159.603,164.014859328588,165.287129979613,246.42184,250.25418
1976-07-14,366,159.994,164.424298969299,165.701825382919,247.61771,251.47575
1976-07-15,366,159.415,163.838545607707,165.114131628938,245.81929,249.65673
1976-07-16,366,159.694,164.131667168671,165.411455160886,246.66466,250.52138
1976-07-17,366,159.555,163.994534274653,165.274892154163,246.2181,250.07225
1976-07-18,366,159.521,163.963924253666,165.245131987729,246.0919,249.94811
1976-07-19,366,159.344,163.78712077245,165.068796048295,245.52727,249.37927
1976-07-20,366,158.674,163.107823186724,164.386537279476,243.45606,247.28333
1976-07-21,366,158.863,163.308135164057,164.590130193775,244.01958,247.86091
1976-07-22,366,159.081,163.53881228221,164.824595804095,244.67534,248.53246
1976-07-23,366,159.125,163.588522956291,164.876050297463,244.78967,248.65276
1976-07-24,366,159.055,163.521180910122,164.809576654679,244.55435,248.4178
1976-07-25,366,159.018,163.487877207289,164.777313296675,244.42014,248.28548
1976-07-26,366,158.92,163.392129061644,164.681913884647,244.09973,247.96418
1976-07-27,366,158.045,162.502969172036,163.788552626821,241.40894,245.23909
1976-07-28,366,157.294,161.739922568891,163.022297874234,239.1085,242.91007
1976-07-29,366,156.73,161.168617137204,162.448788872479,237.38605,241.16738
1976-07-30,366,156.708,161.151230645284,162.432657193477,237.30151,241.08538
1976-07-31,366,156.471,160.913207122095,162.194297729605,236.56785,240.34493
1976-08-01,366,156.088,160.526541336997,161.806581168768,235.39761,239.16197
1976-08-02,366,155.994,160.43446639387,161.715075610292,235.09466,238.85819
1976-08-03,366,157.203,161.68898749397,162.982803073919,238.73922,242.57033
1976-08-04,366,157.896,162.411628869413,163.714013144537,240.84028,244.71374
1976-08-05,366,157.476,161.98725153846,163.288470577764,239.54901,243.40801
1976-08-06,366,157.732,162.256864603306,163.562152856003,240.31527,244.19237
1976-08-07,366,157.418,161.941214066896,163.245638188691,239.3483,243.21532
1976-08-08,366,157.096,161.616258084107,162.920223284688,238.35683,242.21341
1976-08-09,366,156.983,161.504347847381,162.808692193658,237.99512,241.84999
1976-08-10,366,158.27,162.839434522716,164.157912449484,241.8992,245.82669
1976-08-11,366,158.327,162.903348246536,164.223551695078,242.05755,245.99179
