date,days,europe_us_price,europe_us_ndtr_l1,europe_us_gdtr_l1,europe_us_ndtr_l2,europe_us_gdtr_l2
2011-11-23,365,1212.566,2980.65725874419,3571.82284457645,2842.33398,4081.47876
2011-11-24,365,1207.464,2968.1162929618,3556.79458090516,2818.32375,4047.00102
2011-11-25,365,1211.286,2977.51170749627,3568.05342551969,2836.0763,4072.49298
2011-11-26,365,1226.297,3014.43579003645,3612.30984386834,2906.32607,4173.38949
2011-11-27,365,1248.638,3069.32079472653,3678.06469425627,3012.06652,4325.19264
2011-11-28,365,1263.982,3107.07440621329,3723.31883029583,3086.06829,4431.48593
2011-11-29,365,1272.081,3127.11680668268,3747.3901453484,3125.78274,4488.64252
2011-11-30,365,1331.074,3272.80570091859,3921.97688575443,3416.93389,4906.7373
2011-12-01,365,1323.266,3253.60868011369,3898.97207299311,3376.73905,4849.01726
2011-12-02,365,1332.167,3275.49214428448,3925.19619006103,3422.0536,4914.08922
2011-12-03,365,1338.688,3291.56901037478,3944.47155000192,3455.53589,4962.19401
2011-12-04,365,1344.202,3305.17416971511,3960.78597158771,3483.99042,5003.08176
2011-12-05,365,1346.876,3311.76293759562,3968.68304735429,3497.76873,5022.87114
2011-12-06,365,1333.925,3279.95733414568,3930.58452190516,3430.47219,4926.27243
2011-12-07,365,1332.212,3275.86071569651,3925.67528523462,3421.79254,4913.80817
2011-12-08,365,1304.434,3207.70849926593,3844.01415637987,3279.30685,4709.21918
2011-12-09,365,1325.07,3258.45361167977,3904.8254621995,3382.95774,4858.06612
2011-12-10,365,1314.944,3233.6063045165,3875.07049459349,3331.25634,4783.87365
2011-12-11,365,1297.505,3190.77947413253,3823.7705723315,3242.90974,4657.05882
2011-12-12,365,1286.717,3164.31075352592,3792.07459877957,3189.00392,4579.70366
2011-12-13,365,1281.524,3151.61013056295,3776.88272269529,3163.30266,4542.86291
2011-12-14,365,1242.362,3055.44692912646,3661.64930036129,2970.16176,4265.51066
2011-12-15,365,1258.705,3095.63921900272,3709.81576571129,3048.2078,4377.5942
2011-12-16,365,1257.982,3093.86064943069,3707.6843208856,3044.60787,4372.42425
2011-12-17,365,1257.209,3092.10602079589,3705.62993885011,3041.05731,4367.43928
2011-12-18,365,1256.401,3090.37653135145,3703.6528626838,3037.55837,4362.63953
2011-12-19,365,1255.629,3088.71703115008,3701.77677233108,3034.19914,4358.08049
2011-12-20,365,1289.591,3172.27325029305,3801.92274801332,3198.26509,4593.74395
2011-12-21,365,1277.07,3141.51089107573,3765.06517453983,3136.13419,4504.52963
2011-12-22,365,1292.435,3179.30768792791,3810.36420591734,3211.49831,4612.77751
2011-12-23,365,1300.933,3200.21141528334,3835.41708741276,3253.62568,4673.2864
2011-12-24,365,1300.935,3200.2380422377,3835.4563649253,3253.57508,4673.23168
2011-12-25,365,1300.93,3200.17471174372,3835.36309686947,3253.34157,4672.85396
2011-12-26,365,1300.933,3200.21141528334,3835.41708741276,3253.31147,4672.83509
2011-12-27,365,1303.795,3207.27813337571,3843.8935554427,3267.57558,4693.34035
2011-12-28,365,1282.678,3155.57443452101,3781.92713828986,3162.11981,4541.87029
2011-12-29,365,1292.05,3178.62917908883,3809.55804121823,3208.22401,4608.09148
2011-12-30,365,1309.745,3222.2399163378,3861.8505292471,3296.1578,4734.45555
2011-12-31,365,1314.747,3234.56486683145,3876.62711163895,3321.27067,4770.53918
2012-01-01,366,1318.444,3243.66411178721,3887.53388335355,3339.85372,4797.23438
2012-01-02,366,1323.413,3255.9077419056,3902.21275474593,3364.9633,4833.31281
2012-01-03,366,1351.23,3324.64430377792,3984.69008881228,3506.93365,5037.47277
2012-01-04,366,1329.278,3270.66011203426,3919.9883511149,3392.93348,4873.71925
2012-01-05,366,1305.779,3212.84767838049,3850.70003033761,3272.87771,4701.27146
2012-01-06,366,1298.441,3194.79155541945,3829.05919452673,3235.98628,4648.27937
2012-01-07,366,1297.055,3191.3874388328,3824.98040344494,3228.98699,4638.22815
2012-01-08,366,1295.913,3188.60624500594,3821.65663594486,3223.25603,4630.01924
2012-01-09,366,1294.858,3186.04778151068,3818.6024700471,3217.97975,4622.46984
2012-01-10,366,1322.214,3253.86311188114,3900.04221471693,3354.86619,4819.48888
2012-01-11,366,1307.183,3216.92992583376,3855.77453370867,3278.59895,4709.92592
2012-01-12,366,1314.914,3235.95426147074,3878.5768684283,3317.2715,4765.48159
2012-01-13,366,1299.648,3198.38613796413,3833.54816789006,3240.13946,4654.6763
2012-01-14,366,1301.783,3203.6787336925,3839.90363673844,3250.75766,4669.95877
2012-01-15,366,1305.549,3213.16760393117,3851.34837600619,3269.90877,4697.64459
2012-01-16,366,1310.261,3225.06982840371,3865.7138645703,3294.02744,4732.53643
2012-01-17,366,1328.035,3268.81887945155,3918.15344239342,3383.28948,4860.7794
2012-01-18,366,1337.169,3291.84934531951,3945.75880177186,3430.8536,4929.11489
2012-01-19,366,1360.908,3350.28992901195,4015.80831088398,3552.55799,5103.96783
2012-01-20,366,1359.641,3347.18617186907,4012.09246373447,3545.86039,5094.35671
2012-01-21,366,1364.486,3359.13721912624,4026.42762144311,3571.06611,5130.5955
2012-01-22,366,1374.93,3384.89327665784,4057.31919261856,3625.71223,5209.15491
2012-01-23,366,1379.676,3396.59632572156,4071.35539693752,3650.66587,5245.02773
2012-01-24,366,1368.346,3368.70198141212,4037.9196260689,3590.58562,5158.70851
2012-01-25,366,1361.011,3352.26660441112,4018.75113310256,3555.43423,5109.56445
2012-01-26,366,1395.622,3437.51615631269,4120.94966772791,3736.15218,5369.27674
2012-01-27,366,1379.284,3397.2919880773,4072.74017739769,3648.59358,5243.47603
2012-01-28,366,1371.27,3377.55738587161,4049.08323098695,3606.08636,5182.39125
2012-01-29,366,1364.708,3361.40732179322,4029.72578462351,3571.48372,5132.67214
2012-01-30,366,1362.442,3355.8400124554,4023.05624422308,3559.5373,5115.51552
2012-01-31,366,1369.514,3373.25741823249,4043.93662768828,3596.36908,5168.44756
2012-02-01,366,1407.752,3467.5102905016,4156.96342626851,3797.22414,5457.19005
2012-02-02,366,1407.5,3466.89000550714,4156.21980714248,3795.74028,5455.05751
2012-02-03,366,1425.942,3512.31465677526,4210.6763530941,3895.08177,5597.8264
2012-02-04,366,1423.992,3507.51924764499,4204.93031702024,3884.3172,5582.36366
2012-02-05,366,1421.441,3501.21998255215,4197.37272131177,3870.23706,5562.11285
2012-02-06,366,1419.509,3496.46883641094,4191.6798655179,3859.60552,5546.84159
2012-02-07,366,1433.712,3531.52329822318,4233.72664188206,3936.86844,5657.93934
2012-02-08,366,1432.214,3527.91039607655,4229.39535250538,3928.68332,5646.17596
2012-02-09,366,1441.124,3549.85828444889,4255.70732912172,3977.43602,5716.24175
2012-02-10,366,1415.924,3487.78450872586,4181.29117614509,3838.20263,5516.14082
2012-02-11,366,1419.752,3497.20932469347,4192.58792757678,3858.81835,5545.76357
2012-02-12,366,1425.791,3512.09669533038,4210.43986425119,3891.54337,5592.80647
2012-02-13,366,1429.467,3521.14576645097,4221.28594724605,3911.46733,5621.43446
2012-02-14,366,1417.189,3490.90083546392,4185.02714483274,3844.14195,5524.67659
2012-02-15,366,1418.326,3498.6544179996,4194.5115736319,3861.09034,5549.53362
2012-02-16,366,1416.961,3495.28750355455,4190.47500401924,3853.5315,5538.66932
2012-02-17,366,1438.175,3547.69000113231,4253.31523610296,3968.95324,5704.60496
2012-02-18,366,1449.024,3574.47299378645,4285.4305546637,4028.75098,5790.56681
2012-02-19,366,1457.929,3596.45063743851,4311.78177503162,4078.16175,5861.59154
2012-02-20,366,1460.981,3603.97526515975,4320.8015178392,4095.09434,5885.9248
2012-02-21,366,1453.592,3585.74856402629,4298.9495476739,4053.53934,5826.19733
2012-02-22,366,1438.8,3550.02166506042,4256.17702524125,3972.63333,5710.07397
2012-02-23,366,1444.402,3563.8432819977,4272.74798968616,4003.43948,5754.3533
2012-02-24,366,1463.877,3611.89523600279,4330.35822212301,4111.26776,5909.34049
2012-02-25,366,1460.619,3604.32224388907,4321.58257112879,4093.89428,5885.19763
2012-02-26,366,1455.037,3591.65866222836,4307.11296373309,4064.99406,5845.59673
2012-02-27,366,1451.983,3584.55989689554,4298.88339642921,4048.79242,5823.06712
2012-02-28,366,1457.43,3598.00656514058,4315.00968838557,4079.03616,5866.56437
2012-02-29,366,1452.268,3586.90132377218,4301.69141784663,4053.72276,5830.15806
2012-03-01,366,1462.261,3611.61155559959,4331.33926864691,4109.44132,5910.33014
2012-03-02,366,1449.014,3578.89472485534,4292.10257311934,4034.85255,5803.05418
2012-03-03,366,1447.029,3574.0025869401,4286.24261402818,4023.68857,5787.01696
2012-03-04,366,1445.273,3569.68895599821,4281.07935306689,4013.84301,5772.88373
2012-03-05,366,1443.313,3564.86030941631,4275.2958220597,4002.85164,5757.09542
2012-03-06,366,1393.048,3440.81686928136,4126.58619671937,3724.15181,5356.40189
2012-03-07,366,1401.744,3464.65037385499,4155.22230552179,3775.62106,5430.56573
2012-03-08,366,1439.717,3560.44933849992,4271.28079869812,3984.2913,5733.74608
2012-03-09,366,1430.044,3536.74124036733,4242.93803896435,3931.098,5657.46091
2012-03-10,366,1429.587,3535.58236068417,4241.53809307643,3928.39099,5653.53931
2012-03-11,366,1429.165,3534.54874268664,4240.30146250497,3925.96334,5650.05456
2012-03-12,366,1428.76,3533.57461112262,4239.14219857244,3923.66868,5646.77718
2012-03-13,366,1450.475,3587.30150815842,4303.60421987818,4042.85442,5818.32338
2012-03-14,366,1445.343,3576.20893288882,4290.3814253625,4017.71632,5782.37465
2012-03-15,366,1454.21,3598.14829677562,4316.70210555691,4066.87628,5853.12661
2012-03-16,366,1473.03,3644.71600917685,4372.56943466783,4172.00571,6004.4309
2012-03-17,366,1475.516,3651.15949087269,4380.44738146878,4186.6148,6025.86222
2012-03-18,366,1477.614,3656.5567125981,4387.02915009931,4198.84953,6043.76487
2012-03-19,366,1479.234,3660.65825273137,4391.99989250507,4208.12601,6057.25462
2012-03-20,366,1460.132,3613.38526782325,4335.2825026818,4099.29678,5900.60377
2012-03-21,366,1455.224,3602.11753045976,4321.79768927767,4073.59106,5863.69514
2012-03-22,366,1438.568,3561.30943496493,4273.0229795393,3981.1545,5731.14446
2012-03-23,366,1446.74,3581.91680777639,4297.93915611484,4027.09342,5797.78769
2012-03-24,366,1454.35,3600.9645133709,4320.89834430126,4069.78728,5859.53406
2012-03-25,366,1461.714,3619.31416814532,4342.975162527,4111.12695,5919.21223
2012-03-26,366,1466.669,3631.32809554629,4357.27258222332,4138.28078,5957.98505
2012-03-27,366,1459.554,3613.75395182282,4336.20224603631,4098.08563,5900.16181
2012-03-28,366,1440.446,3567.83511361048,4281.2860984952,3993.80195,5750.51779
2012-03-29,366,1421.064,3520.19392722084,4224.30639943914,3887.00974,5597.2574
2012-03-30,366,1439.311,3565.7987266027,4279.24075089529,3987.59751,5742.65309
2012-03-31,366,1448.686,3589.83011182838,4308.13303793835,4041.2162,5820.0124
2012-04-01,366,1456.284,3609.35245434414,4331.60188172844,4085.0392,5883.2333
2012-04-02,366,1459.128,3616.60092894375,4340.30610126225,4101.30745,5906.67705
2012-04-03,366,1446.903,3586.30070138824,4303.94260608085,4032.44531,5807.50224
2012-04-04,366,1393.573,3454.72517058622,4146.22685035605,3736.42011,5381.67837
2012-04-05,366,1389.487,3445.9913767591,4136.34476459522,3717.40083,5355.84156
2012-04-06,366,1389.487,3445.9913767591,4136.34476459522,3717.27712,5355.66332
2012-04-07,366,1389.791,3446.73319196627,4137.23185433951,3718.75384,5357.78227
2012-04-08,366,1390.11,3447.54305026037,4138.20936946595,3720.37763,5360.13576
2012-04-09,366,1390.417,3448.29685604106,4139.11211079594,3721.87668,5362.29013
2012-04-10,366,1356.837,3365.36872260102,4039.70027415933,3542.73485,5104.52784
2012-04-11,366,1370.903,3400.53543419548,4081.93619973422,3616.65331,5211.09023
2012-04-12,366,1391.509,3451.94183759601,4143.77956490347,3725.87697,5368.81377
2012-04-13,366,1360.819,3377.39842834221,4054.84122519641,3564.83205,5138.16796
2012-04-14,366,1361.619,3379.65572015497,4057.62946943758,3569.47562,5145.05911
2012-04-15,366,1362.468,3382.09086007877,4060.65034026669,3574.49773,5152.54458
2012-04-16,366,1363.356,3384.6656809359,4063.85187955085,3579.81845,5160.49373
2012-04-17,366,1399.196,3474.19638227267,4171.674390839,3769.08111,5434.1538
2012-04-18,366,1387.899,3447.4577008594,4139.644993947,3710.93615,5350.52351
2012-04-19,366,1383.224,3436.42956587529,4126.53486654052,3687.06968,5316.4541
2012-04-20,366,1397.411,3473.25806158989,4171.40439760943,3765.97623,5431.89321
2012-04-21,366,1388.21,3450.97286093315,4144.98159723284,3717.52421,5362.8983
2012-04-22,366,1365.805,3397.00514718087,4081.18791484214,3601.12819,5197.64356
2012-04-23,366,1356.502,3374.4441150812,4054.42478363101,3553.17396,5129.30019
2012-04-24,366,1378.59,3429.68800865444,4120.89789190426,3669.39363,5297.3185
2012-04-25,366,1390.028,3460.60634183123,4158.368125701,3735.42702,5393.4721
2012-04-26,366,1397.039,3478.99410748958,4180.90978521879,3774.99669,5451.76348
2012-04-27,366,1409.748,3512.37285649399,4221.70960690685,3847.30745,5557.98371
2012-04-28,366,1406.567,3505.07066959351,4213.13974928158,3831.18134,5535.23237
2012-04-29,366,1400.075,3491.02177057103,4196.94782599947,3800.34079,5492.50069
2012-04-30,366,1397.038,3484.09493446118,4188.830027763,3785.129,5471.06455
2012-05-01,366,1402.408,3497.48731942566,4204.93131634495,3814.09794,5512.93654
2012-05-02,366,1388.741,3464.93259866207,4166.04159581083,3742.9644,5410.77469
2012-05-03,366,1389.714,3467.81184819854,4169.66491089366,3749.05734,5420.00198
2012-05-04,366,1361.73,3401.59119172951,4091.81553735209,3605.74595,5217.42831
2012-05-05,366,1362.645,3404.16397796887,4095.01899425935,3611.07641,5225.41836
2012-05-06,366,1363.626,3406.97202392518,4098.53568544661,3616.90974,5234.21365
2012-05-07,366,1364.541,3409.54603254359,4101.74138408228,3622.25066,5242.2217
2012-05-08,366,1336.502,3340.24047734546,4018.84166651981,3474.86779,5030.14191
2012-05-09,366,1325.687,3317.49587929586,3991.76796139312,3427.42668,4962.19734
2012-05-10,366,1335.003,3343.99284329229,4025.17353645013,3482.05978,5045.08159
2012-05-11,366,1337.855,3352.37410139055,4035.85558164378,3499.39565,5071.68693
2012-05-12,366,1329.493,3331.40747780739,4010.61529975589,3455.50406,5008.07723
2012-05-13,366,1316.664,3299.3056886948,3971.98068386356,3388.79104,4911.41995
2012-05-14,366,1303.182,3265.64232641896,3931.49411671208,3319.52177,4811.12652
2012-05-15,366,1288.44,3228.90969899881,3887.34293805922,3244.73032,4702.90203
2012-05-16,366,1277.475,3203.36309451049,3856.82707246272,3193.27525,4628.90428
2012-05-17,366,1259.565,3159.25858045763,3804.07434138593,3105.23424,4502.11915
2012-05-18,366,1246.899,3129.81195949937,3769.40549835209,3047.24136,4419.9033
2012-05-19,366,1249.061,3135.33512647763,3776.08580174978,3057.89154,4435.41767
2012-05-20,366,1253.046,3146.31753483459,3789.65902163005,3079.20871,4467.15162
2012-05-21,366,1257.794,3159.41502889318,3805.849999605,3104.73914,4505.16909
2012-05-22,366,1280.808,3217.73290020369,3876.2519732443,3219.2497,4671.6907
2012-05-23,366,1236.048,3105.44348716438,3740.99777575977,2994.45524,4345.51246
2012-05-24,366,1248.673,3137.93970261448,3780.46906276374,3057.02275,4437.06334
2012-05-25,366,1244.857,3129.77902764249,3770.67423560606,3041.01803,4413.92004
2012-05-26,366,1245.369,3130.99149899701,3772.12539688552,3043.27051,4417.16697
2012-05-27,366,1246.103,3132.93906247386,3774.51075796686,3046.95273,4422.60288
2012-05-28,366,1246.918,3135.12362273265,3777.19742895358,3051.09804,4428.74803
2012-05-29,366,1255.631,3157.15488218196,3803.79450345749,3093.87476,4490.96572
2012-05-30,366,1222.368,3075.2452156727,3705.43852765439,2933.23258,4258.56258
2012-05-31,366,1215.101,3057.05835444618,3683.57467362764,2898.43775,4208.16111
2012-06-01,366,1191.974,2999.3330474682,3614.22649465047,2788.87786,4049.56804
2012-06-02,366,1193.941,3004.33806243912,3620.275555687,2798.08965,4062.98422
2012-06-03,366,1196.491,3010.86261520923,3628.16991707158,2810.14676,4080.56403
2012-06-04,366,1198.401,3015.73170484564,3634.05851221752,2819.1384,4093.66834
2012-06-05,366,1198.968,3017.26300000129,3635.95844456729,2821.90367,4097.80696
2012-06-06,366,1229.797,3097.78284564698,3732.99559534128,2972.4195,4316.39221
2012-06-07,366,1249.807,3148.20585313695,3793.76839339849,3069.08224,4456.78472
2012-06-08,366,1236.83,3116.2878712333,3755.69460798821,3006.74433,4367.17485
2012-06-09,366,1237.99,3119.22984007422,3759.25545852428,3012.31727,4375.30477
2012-06-10,366,1239.582,3123.39183167712,3764.34868572933,3020.25158,4387.00895
2012-06-11,366,1241.67,3128.83674226974,3770.99940101287,3030.67717,4402.35858
2012-06-12,366,1245.236,3137.823061918,3781.83007550101,3047.98179,4427.49526
2012-06-13,366,1253.057,3157.53020884668,3805.58192399852,3086.16199,4482.95579
2012-06-14,366,1251.255,3152.99121784982,3800.11135043137,3077.18227,4469.91186
2012-06-15,366,1265.636,3189.22764783388,3843.7849396499,3147.80518,4572.49861
2012-06-16,366,1264.454,3186.73322252574,3840.9667561805,3142.77121,4565.63403
2012-06-17,366,1263.12,3183.95033184375,3837.8339947445,3137.17247,4558.02698
2012-06-18,366,1261.927,3181.43335685877,3834.9912467933,3132.10379,4551.11665
2012-06-19,366,1292.214,3257.78943362675,3927.03305016657,3282.33957,4769.41736
2012-06-20,366,1301.605,3282.02772259201,3956.25058364277,3331.06864,4840.22334
2012-06-21,366,1284.668,3239.6495053225,3905.27088418157,3244.93034,4715.31476
2012-06-22,366,1268.164,3198.0298627204,3855.10003004051,3161.44295,4593.99649
2012-06-23,366,1257.261,3170.51355521872,3821.9229492287,3106.93041,4514.76525
2012-06-24,366,1248.548,3148.51002447332,3795.38677276254,3063.69825,4451.91547
2012-06-25,366,1243.71,3136.36172383755,3780.76150028619,3039.94999,4417.45091
2012-06-26,366,1241.902,3131.97799910702,3775.53918463611,3031.34756,4405.09554
2012-06-27,366,1257.643,3172.09184763238,3823.93063984263,3108.89418,4517.86641
2012-06-28,366,1248.777,3149.80642180055,3797.10550998612,3065.1053,4454.32609
2012-06-29,366,1308.12,3299.52204174618,3977.598975179,3356.38508,4877.64972
2012-06-30,366,1310.83,3306.41776348381,3985.93606442025,3370.30526,4897.93861
2012-07-01,366,1313.219,3312.48113354427,3993.26178978651,3382.55692,4915.78341
2012-07-02,366,1315.967,3319.47561064268,4001.71873047139,3396.72369,4936.43307
2012-07-03,366,1331.756,3359.40038447038,4049.89990885213,3478.31376,5055.13256
2012-07-04,366,1321.487,3334.19269261799,4019.7091411405,3425.9933,4979.58848
2012-07-05,366,1306.217,3295.73161316721,3973.361331981,3346.83455,4864.58526
2012-07-06,366,1286.031,3244.80057850697,3911.95845294001,3243.27708,4714.06567
2012-07-07,366,1283.668,3238.83705751486,3904.77004019108,3231.24327,4696.57771
2012-07-08,366,1281.53,3233.45651483003,3898.28906831269,3220.39547,4680.82463
2012-07-09,366,1280.239,3230.23022222851,3894.40979105943,3213.85738,4671.34647
2012-07-10,366,1286.418,3246.06733314204,3913.58207875881,3245.25971,4717.17897
2012-07-11,366,1286.426,3246.08660169615,3913.60530630619,3245.18581,4717.07154
2012-07-12,366,1266.06,3194.77469945559,3851.76675545127,3142.47717,4567.83872
2012-07-13,366,1288.974,3253.33358853177,3922.60472500981,3257.56717,4735.69252
2012-07-14,366,1289.638,3255.04458949294,3924.67913405273,3260.87899,4740.53466
2012-07-15,366,1290.279,3256.6876197449,3926.66788476247,3264.05619,4745.17217
2012-07-16,366,1290.829,3258.0501702967,3928.30277999306,3266.67348,4748.95785
2012-07-17,366,1284.702,3242.5864801016,3909.65787240663,3235.55107,4703.71336
2012-07-18,366,1304.532,3292.90274655707,3970.32530247635,3335.85405,4849.52978
2012-07-19,366,1318.203,3327.40999269146,4011.93144416398,3405.65681,4951.0062
2012-07-20,366,1289.897,3255.98406821905,3925.82126091686,3259.33142,4738.30802
2012-07-21,366,1275.058,3218.52685952806,3880.65815795691,3184.23063,4629.12895
2012-07-22,366,1263.473,3189.28427936894,3845.39972009455,3126.26184,4544.85602
2012-07-23,366,1253.243,3163.46141721341,3814.26439471544,3075.53092,4471.10496
2012-07-24,366,1243.896,3139.8664454375,3785.81534869579,3029.54779,4404.2562
2012-07-25,366,1247.001,3148.20954440002,3795.87482809758,3045.54441,4427.51156
2012-07-26,366,1295.427,3270.53278356299,3943.37736371524,3282.1098,4771.45596
2012-07-27,366,1319.21,3330.61000414322,4015.82448914082,3402.57854,4946.61548
2012-07-28,366,1322.276,3338.36862899252,4025.18532578087,3418.316,4969.50916
2012-07-29,366,1325.072,3345.43689918461,4033.71002473261,3432.67546,4990.39031
2012-07-30,366,1326.599,3349.26471487043,4038.31708046475,3440.41461,5001.62095
2012-07-31,366,1321.604,3336.65564166537,4023.1139079599,3414.39473,4963.79363
2012-08-01,366,1326.077,3348.28218749236,4037.13241477837,3438.07409,4998.21832
2012-08-02,366,1295.354,3270.70752747458,3943.5981266983,3278.64779,4766.44685
2012-08-03,366,1346.494,3399.8583568266,4099.33175561568,3537.46562,5142.74187
2012-08-04,366,1351.296,3412.05921976188,4114.04548183353,3562.73534,5179.48559
2012-08-05,366,1355.168,3421.88661662204,4125.89443444332,3583.13758,5209.14549
2012-08-06,366,1360.043,3434.27143956365,4140.83003100405,3608.95325,5246.68315
2012-08-07,366,1370.864,3461.59688705089,4173.77734815818,3666.26284,5329.99962
2012-08-08,366,1366.128,3455.25567505562,4166.35158228551,3652.70756,5310.85507
2012-08-09,366,1366.328,3455.83439916209,4167.08234523414,3653.8086,5312.53989
2012-08-10,366,1364.817,3452.01361215585,4162.47519497129,3645.60667,5300.6145
2012-08-11,366,1364.12,3450.17314356006,4160.23293313755,3641.59698,5294.72593
2012-08-12,366,1363.6,3448.85839446301,4158.64662669503,3638.69941,5290.5105
2012-08-13,366,1363.19,3447.89888319589,4157.5136152928,3636.55267,5287.45022
2012-08-14,366,1368.946,3462.45578526274,4175.06648379024,3667.13744,5331.91966
2012-08-15,366,1363.563,3451.48266537824,4161.8349789443,3643.77082,5297.94522
2012-08-16,366,1376.656,3484.72018939155,4201.9338081071,3713.82705,5399.85772
2012-08-17,366,1377.101,3485.84583162307,4203.29112064206,3716.10174,5403.16508
2012-08-18,366,1376.542,3484.48022512362,4201.65648199484,3713.06544,5398.78126
2012-08-19,366,1375.9,3482.87128477186,4199.71716409742,3709.51188,5393.6164
2012-08-20,366,1375.326,3481.46349011095,4198.03009466374,3706.38861,5389.10209
2012-08-21,366,1395.853,3533.43666725427,4260.7054246654,3816.92622,5549.83663
2012-08-22,366,1377.39,3487.11811913178,4204.87487475524,3716.72873,5404.20482
2012-08-23,366,1382.056,3498.92950153955,4219.11741261868,3741.78224,5440.63319
2012-08-24,366,1376.605,3485.19390952851,4202.56791339852,3712.2788,5397.76885
2012-08-25,366,1378.149,3489.08365640597,4207.25253158322,3720.44063,5409.62158
2012-08-26,366,1381.332,3497.17880542685,4217.02576522446,3737.57966,5434.57262
2012-08-27,366,1382.846,3500.99476725259,4221.62113966096,3745.61081,5446.2346
2012-08-28,366,1378.727,3490.65949601955,4209.1960560975,3723.37034,5413.99313
2012-08-29,366,1372.348,3474.83377253198,4190.11268804101,3689.48386,5364.72029
2012-08-30,366,1358.724,3440.33722221436,4148.51517565731,3616.10407,5258.02188
2012-08-31,366,1375.905,3483.8395215737,4200.97222815853,3707.43241,5390.8185
2012-09-01,366,1379.97,3494.16732181895,4213.43750078072,3729.28929,5422.62928
2012-09-02,366,1383.2,3502.36215102686,4223.32404974179,3746.65669,5447.89501
2012-09-03,366,1385.307,3507.67556740906,4229.72638556878,3757.89905,5464.22966
2012-09-04,366,1366.813,3461.00559334923,4173.4494481128,3657.77349,5318.64058
2012-09-05,366,1371.38,3474.08615102429,4189.23584812722,3685.29622,5358.69412
2012-09-06,366,1406.938,3564.16409216481,4297.85657002994,3876.27816,5636.39604
2012-09-07,366,1428.353,3618.93013202981,4364.1629193678,3995.2698,5810.11791
2012-09-08,366,1426.791,3615.00995434736,4359.45776100893,3986.47788,5797.39161
2012-09-09,366,1424.872,3610.18446825868,4353.66578300704,3975.69927,5781.78909
2012-09-10,366,1423.334,3606.32956722634,4349.03938899126,3967.07332,5769.30398
2012-09-11,366,1434.809,3635.42896819627,4384.14024414988,4030.95852,5862.23472
2012-09-12,366,1440.91,3651.07833937875,4403.01258588706,4065.52507,5912.50497
2012-09-13,366,1440.723,3650.61885352425,4402.46426046831,4064.36315,5910.83075
2012-09-14,366,1485.981,3765.29888615533,4540.76265761225,4319.57813,6281.99161
2012-09-15,366,1484.201,3760.80105394809,4535.34232036851,4309.10977,6266.77798
2012-09-16,366,1482.263,3755.89173034833,4529.42301624423,4297.71149,6250.2044
2012-09-17,366,1479.952,3750.02051505907,4522.3376959934,4284.1274,6230.43534
2012-09-18,366,1464.547,3710.98789297878,4475.2663014675,4194.79625,6100.52045
2012-09-19,366,1470.825,3727.24703026225,4494.87401114963,4231.41095,6153.76946
2012-09-20,366,1456.419,3690.74112198957,4450.84970622217,4148.37779,6033.01378
2012-09-21,366,1467.331,3718.39360412675,4484.19721916292,4210.39889,6123.21148
2012-09-22,366,1463.953,3710.09011989609,4474.28472827247,4191.45098,6095.9315
2012-09-23,366,1457.035,3693.40009399452,4454.49321711727,4153.59715,6041.79426
2012-09-24,366,1453.654,3685.08102443085,4444.55645208937,4134.74314,6014.63139
2012-09-25,366,1464.648,3713.46625847784,4479.0579892601,4198.29988,6107.80526
2012-09-26,366,1424.473,3611.9877507968,4356.65802453356,3968.70146,5773.77897
2012-09-27,366,1431.432,3629.6345134867,4377.94295895051,4007.34627,5830.00054
2012-09-28,366,1414.484,3586.69801479207,4326.16937027891,3912.40697,5691.92003
2012-09-29,366,1420.539,3602.11074303919,4344.7792812438,3945.9047,5740.70522
2012-09-30,366,1433.043,3633.97704725975,4383.26682084626,4015.59202,5842.22514
2012-10-01,366,1439.217,3649.70242307697,4402.25675204208,4050.20858,5892.64728
2012-10-02,366,1438.612,3648.16821672909,4400.4061917349,4046.66424,5887.4906
2012-10-03,366,1433.704,3635.82534068991,4385.51826566386,4019.14293,5847.44986
2012-10-04,366,1444.256,3662.58656373806,4417.79754099949,4078.17109,5933.3299
2012-10-05,366,1465.113,3715.48581364767,4481.60441717728,4195.83522,6104.51943
2012-10-06,366,1460.689,3704.28954524926,4468.10867197106,4170.40464,6067.54541
2012-10-07,366,1451.576,3681.20670204704,4440.27757324257,4118.28767,5991.75107
2012-10-08,366,1440.853,3654.03557991593,4407.51262609638,4057.35277,5903.12013
2012-10-09,366,1426.382,3617.33732386483,4363.24703826826,3975.7156,5784.34464
2012-10-10,366,1419.399,3600.30741224927,4342.70548665054,3938.14474,5729.68207
2012-10-11,366,1435.039,3639.97597703471,4390.55388314964,4024.79116,5855.74564
2012-10-12,366,1430.149,3627.64071673874,4375.70439731908,3997.37416,5815.93441
2012-10-13,366,1431.173,3630.20915227369,4378.79243897418,4002.89719,5823.94341
2012-10-14,366,1432.544,3633.69834483442,4383.00495725828,4010.45441,5834.94881
2012-10-15,366,1433.969,3637.33109455681,4387.39304609095,4018.33538,5846.43169
2012-10-16,366,1462.672,3710.13715736393,4475.21260126856,4179.06201,6080.27908
2012-10-17,366,1480.57,3756.60910601629,4531.53345499436,4283.6106,6233.1132
2012-10-18,366,1479.697,3754.39408278466,4528.86151054277,4278.41302,6225.55016
2012-10-19,366,1461.422,3708.02638215687,4472.92894173336,4172.58703,6071.56198
