date,days,north_america_us_price,north_america_us_ndtr_l1,north_america_us_gdtr_l1,north_america_us_ndtr_l2,north_america_us_gdtr_l2
1976-01-11,366,134.934,136.731893038195,137.488242930632,173.34329,175.26431
1976-01-12,366,135.477,137.287872149302,138.049679241503,174.72793,176.67039
1976-01-13,366,134.699,136.505242422428,137.265130574713,172.71036,174.6366
1976-01-14,366,135.96,137.790032105097,138.559945927356,175.93632,177.90583
1976-01-15,366,136.075,137.909736740338,138.681628185993,176.21624,178.19225
1976-01-16,366,136.572,138.419033021787,139.19610832461,177.49192,179.48823
1976-01-17,366,137.035,138.893758446332,139.675783587786,178.68335,180.69894
1976-01-18,366,137.478,139.34815523319,140.134980968925,179.82627,181.86058
1976-01-19,366,137.942,139.823960997013,140.615766025463,181.02808,183.08193
1976-01-20,366,138.443,140.337456907206,141.134534857073,182.33146,184.40624
1976-01-21,366,137.79,139.681226875889,140.476979155008,180.59947,182.66083
1976-01-22,366,137.392,139.282916435224,140.078575878046,179.54323,181.5982
1976-01-23,366,138.921,140.840172248686,141.647754721873,183.53216,185.64062
1976-01-24,366,139.402,141.333423209446,142.146171071825,184.79128,186.92033
1976-01-25,366,139.772,141.713618947142,142.530673716676,185.75887,187.90465
1976-01-26,366,139.917,141.864113251814,142.683480349604,186.12641,188.28024
1976-01-27,366,139.39,141.335302391148,142.153952165398,184.71166,186.85528
1976-01-28,366,139.12,141.066183790513,141.885250501366,183.97962,186.11995
1976-01-29,366,140.658,142.633002888995,143.464216844845,188.03954,190.23511
1976-01-30,366,141.81,143.808221823173,144.649225354828,191.11055,193.34977
1976-01-31,366,142.009,144.013988415568,144.857841426831,191.6293,193.879
1976-02-01,366,141.988,143.995090086221,144.839846472315,191.5508,193.80229
1976-02-02,366,142.069,144.080178216419,144.926654885301,191.74882,194.0059
1976-02-03,366,142.334,144.353389933475,145.203332013494,192.44795,194.71824
1976-02-04,366,143.245,145.28417069391,146.14244918855,194.90208,197.20898
1976-02-05,366,141.955,143.982300999413,144.835601669455,191.38077,193.65333
1976-02-06,366,140.795,142.812080536402,143.661114251346,188.24211,190.48452
1976-02-07,366,140.538,142.555994479314,143.405460496843,187.53971,189.77893
1976-02-08,366,140.396,142.415489508955,143.265620263197,187.14281,189.38128
1976-02-09,366,140.422,142.444331524475,143.295659924202,187.19177,189.43354
1976-02-10,366,140.686,142.716554198529,143.571358929432,187.88077,190.13568
1976-02-11,366,141.209,143.252927434143,144.113383261495,189.2658,191.54378
1976-02-12,366,140.826,142.869589582912,143.729946519873,188.22551,190.49683
1976-02-13,366,140.312,142.353659105331,143.213246794531,186.83857,189.09934
1976-02-14,366,140.189,142.232166584665,143.092423528497,186.49235,188.75264
1976-02-15,366,140.192,142.237583497102,143.098856567986,186.47928,188.74203
1976-02-16,366,140.069,142.116083368413,142.978027031933,186.13345,188.3957
1976-02-17,366,139.555,141.600076810601,142.461214446249,184.75439,187.00601
1976-02-18,366,140.079,142.137560817586,143.004386191788,186.1334,188.40817
1976-02-19,366,141.38,143.464833701169,144.342740556333,189.58245,191.90725
1976-02-20,366,142.033,144.133753914994,145.01837272316,191.32301,193.67611
1976-02-21,366,142.086,144.190228270364,145.076313968693,191.44534,193.80294
1976-02-22,366,141.995,144.100818783053,144.987605739952,191.18031,193.53798
1976-02-23,366,142.048,144.157300746446,145.045546985485,191.30223,193.66438
1976-02-24,366,142.701,144.826312256548,145.721310822711,193.04967,195.44041
1976-02-25,366,142.577,144.703807868811,145.599465543581,192.69396,195.08412
1976-02-26,366,141.416,143.53186038456,144.422946639317,189.54442,191.90268
1976-02-27,366,140.773,142.885041477801,143.774551435004,187.8079,190.15104
1976-02-28,366,140.679,142.792588781255,143.682777166973,187.53695,189.88003
1976-02-29,366,140.739,142.856222286349,143.747941474389,187.67623,190.02405
1976-03-01,366,141.011,143.136798569753,144.032148895395,188.38392,190.74555
1976-03-02,366,141.499,143.637855362199,144.538716270041,189.67419,192.05829
1976-03-03,366,141.079,143.216827364598,144.117308293386,188.53376,190.90953
1976-03-04,366,140.269,142.400570175682,143.298450082655,186.35636,188.7114
1976-03-05,366,140.237,142.370503268445,143.269206714062,186.24955,188.60592
1976-03-06,366,140.386,142.525296106161,143.4264399804,186.62647,188.99146
1976-03-07,366,140.68,142.828407353946,143.733407570358,187.39213,189.77194
1976-03-08,366,141.053,143.212224510631,144.121797626986,188.37158,190.76948
1976-03-09,366,141.543,143.715426765588,144.630584588356,189.66792,192.08863
1976-03-10,366,142.295,144.485526078439,145.408305204461,191.67447,194.12802
1976-03-11,366,143.309,145.522126831983,146.454439063723,194.39666,196.89284
1976-03-12,366,142.756,144.966284665292,145.8974419263,192.88315,195.36635
1976-03-13,366,142.272,144.480314582625,145.410687811679,191.56171,194.03416
1976-03-14,366,141.824,144.030786930542,144.960563148026,190.34163,192.80446
1976-03-15,366,141.616,143.823795446431,144.754041262368,189.76666,192.22687
1976-03-16,366,142.371,144.597128169094,145.535103798597,191.77982,194.27337
1976-03-17,366,142.471,144.701822174785,145.641775631759,192.03075,194.53103
1976-03-18,366,142.308,144.540075603969,145.480598523473,191.57323,194.07188
1976-03-19,366,142.408,144.64476960966,145.587270356636,191.82276,194.32813
1976-03-20,366,142.522,144.763812346893,145.708444743733,192.11047,194.6232
1976-03-21,366,142.649,144.896184340573,145.843080861613,192.43373,194.95442
1976-03-22,366,142.839,145.093087586072,146.042893826947,192.92881,195.46035
1976-03-23,366,144.388,146.674011959356,147.637309497229,197.10533,199.70006
1976-03-24,366,145.806,148.121910048974,149.097828911873,200.96771,203.62171
1976-03-25,366,145.249,147.561853037492,148.536518001381,199.41854,202.05875
1976-03-26,366,145.219,147.533863120557,148.509393899209,199.31396,201.95565
1976-03-27,366,145.136,147.452434449463,148.428661134629,199.06504,201.70678
1976-03-28,366,144.983,147.300722861098,148.277534866792,198.62653,201.26677
1976-03-29,366,144.732,147.05035803737,148.02748650927,197.92224,200.55849
1976-03-30,366,144.304,146.620945998328,147.597532496725,196.73696,199.36367
1976-03-31,366,145.2,147.538260557901,148.523833752954,199.16846,201.83542
1976-04-01,366,144.389,146.720375252044,147.703081996487,196.93099,199.57504
1976-04-02,366,144.109,146.440681499319,147.423570819708,196.15144,198.79058
1976-04-03,366,144.366,146.706285193288,147.692817975392,196.83436,199.48771
1976-04-04,366,145.001,147.357919978661,148.351470930781,198.55423,201.23789
1976-04-05,366,145.254,147.619468596325,148.6166363041,199.23037,201.9282
1976-04-06,366,144.841,147.205158483109,148.201830657446,198.08338,200.77193
1976-04-07,366,144.031,146.388102451769,147.381831303258,195.85751,198.52287
1976-04-08,366,142.957,145.302901646749,146.291945251448,192.92531,195.55798
1976-04-09,366,141.75,144.082529095553,145.065962167332,189.65695,192.25223
1976-04-10,366,141.463,143.795615328919,144.779140148405,188.87442,191.46443
1976-04-11,366,141.291,143.624670658191,144.608689682025,188.39827,190.98613
1976-04-12,366,141.308,143.644390654031,144.62956257526,188.42267,191.01357
1976-04-13,366,141.954,144.307353785779,145.29968966541,190.13465,192.75599
1976-04-14,366,141.542,143.89385012301,144.885592530903,189.01618,191.62809
1976-04-15,366,141.923,144.286370858107,145.282992604826,190.01992,192.65145
1976-04-16,366,141.908,144.273513299091,145.27105448866,189.95891,192.59227
1976-04-17,366,142.015,144.385488182876,145.385124944236,190.22663,192.8672
1976-04-18,366,142.271,144.650163698029,145.653475487204,190.89688,193.55164
1976-04-19,366,142.656,145.046830805707,146.055082743873,191.91626,194.59103
1976-04-20,366,144.359,146.785979235118,147.809515568927,196.49056,199.23758
1976-04-21,366,145.005,147.449216255698,148.480031400255,198.23588,201.01446
1976-04-22,366,144.328,146.766784192871,147.795357866037,196.37179,199.13107
1976-04-23,366,143.52,145.951280198241,146.976719105971,194.16049,196.89567
1976-04-24,366,143.471,145.904019158828,146.930214375084,194.00606,196.74197
1976-04-25,366,143.515,145.951409534633,146.979039012999,194.10342,196.84366
1976-04-26,366,143.473,145.911223956691,146.939638213634,193.96763,196.70881
1976-04-27,366,143.326,145.765362938079,146.794299173329,193.55075,196.29019
1976-04-28,366,143.575,146.022978207807,147.055570864852,194.20422,196.95781
1976-04-29,366,143.691,146.144257703827,147.179065158978,194.49735,197.25876
1976-04-30,366,143.412,145.865301929341,146.900187254117,193.72484,196.48077
1976-05-01,366,143.186,145.639868597268,146.675043412044,193.09613,195.84817
1976-05-02,366,142.967,145.421480294574,146.456965881378,192.48724,195.23558
1976-05-03,366,142.826,145.281622006176,146.317627249252,192.08749,194.83416
1976-05-04,366,143.247,145.715294538147,146.75667278934,193.20525,195.97397
1976-05-05,366,143.139,145.60859201436,146.650552717849,192.89375,195.6616
1976-05-06,366,143.164,145.636536283157,146.67974592629,192.93886,195.71015
1976-05-07,366,143.718,146.206141363612,147.255941861876,194.41897,197.21824
1976-05-08,366,144.22,146.722665266993,147.77861691532,195.76338,198.58853
1976-05-09,366,144.688,147.204488977078,148.266286452715,197.01958,199.86927
1976-05-10,366,144.982,147.508322987056,148.574294865826,197.8027,200.66906
1976-05-11,366,144.875,147.40263233034,148.469190537413,197.48898,200.35444
1976-05-12,366,144.503,147.029420757837,148.095522485385,196.45808,199.31463
1976-05-13,366,143.734,146.253082866055,147.316127774209,194.35293,197.1858
1976-05-14,366,142.833,145.34251662296,146.401557723519,191.90229,194.70644
1976-05-15,366,142.63,145.140173640954,146.199543981519,191.33776,194.13846
1976-05-16,366,142.498,145.009300427822,146.069184016593,190.96259,193.7617
1976-05-17,366,142.377,144.889474064211,145.949896905213,190.61618,193.41394
1976-05-18,366,142.269,144.782718284263,145.843701593494,190.30435,193.1011
1976-05-19,366,142.426,144.946131012136,146.009819476748,190.70258,193.50918
1976-05-20,366,143.246,145.787372948867,146.860040322492,192.88483,195.73098
1976-05-21,366,142.211,144.740341595672,145.807956215203,190.08233,192.89421
1976-05-22,366,141.517,144.039916558246,145.104867635197,188.21118,191.00199
1976-05-23,366,140.988,143.50708866139,144.570467646232,186.78757,189.56351
1976-05-24,366,140.693,143.211661516923,144.274917760863,185.98776,188.75721
1976-05-25,366,140.585,143.104860088836,144.168653478936,185.68001,188.44838
1976-05-26,366,140.477,142.998051052726,144.062382926989,185.37165,188.1389
1976-05-27,366,140.368,142.890230149546,143.955096631965,185.06092,187.82702
1976-05-28,366,141.056,143.596969846133,144.669759667037,186.86011,189.66003
1976-05-29,366,141.293,143.842495967177,144.918892601785,187.46735,190.28103
1976-05-30,366,141.397,143.951526546028,145.030053768548,187.71969,190.5406
1976-05-31,366,141.395,143.95187651509,145.031408092651,187.68871,190.51179
1976-06-01,366,141.289,143.847075997075,144.927143946783,187.384,190.20597
1976-06-02,366,141.45,144.014650313576,145.097494092858,187.79267,190.62479
1976-06-03,366,141.212,143.776823511895,144.859797672757,187.1414,189.96873
1976-06-04,366,140.442,142.998827071081,144.07847179573,185.08549,187.88838
1976-06-05,366,140.186,142.742771446085,143.822435570069,184.39236,187.18987
1976-06-06,366,140.06,142.617817274914,143.697963152979,184.03936,186.83523
1976-06-07,366,140.126,142.687811087309,143.76964201013,184.18983,186.991
1976-06-08,366,140.552,143.126999436017,144.214424617599,185.29336,188.11719
1976-06-09,366,140.314,142.889111770152,143.976646687251,184.64761,187.46658
1976-06-10,366,141.006,143.600203255945,144.695805325942,186.45504,189.30853
1976-06-11,366,142.364,144.990455354637,146.099700199042,190.03482,192.95106
1976-06-12,366,143.008,145.652657684077,146.769601568508,191.73958,194.68893
1976-06-13,366,143.499,146.158515139091,147.281755530078,193.04005,196.01581
1976-06-14,366,143.645,146.310782113142,147.436675159407,193.41021,196.39562
1976-06-15,366,143.274,145.938148750394,147.063408388596,192.39264,195.36829
1976-06-16,366,144.101,146.787310639158,147.921943279527,194.60036,197.61766
1976-06-17,366,145.194,147.907858319438,149.054145689534,197.53897,200.60982
1976-06-18,366,145.489,148.213122637756,149.363759227509,198.32175,201.41013
1976-06-19,366,145.751,148.484546469387,149.639188621922,199.01541,202.11969
1976-06-20,366,145.989,148.731358346332,149.889732310944,199.64418,202.76318
1976-06-21,366,146.107,148.854935465325,150.015665642459,199.94299,203.07043
1976-06-22,366,145.203,147.94025328174,149.096518477903,197.45313,200.54883
1976-06-23,366,144.831,147.566539579713,148.72213564371,196.42323,199.50885
1976-06-24,366,145.259,148.008147279763,149.169514039043,197.56657,200.67636
1976-06-25,366,145.421,148.176946487981,149.341193429146,197.98455,201.1051
1976-06-26,366,145.439,148.197807687283,149.363270166027,198.00757,201.13132
1976-06-27,366,145.349,148.10908292205,149.275119968976,197.73776,200.86067
1976-06-28,366,145.373,148.136091404007,149.303397754644,197.77616,200.90254
1976-06-29,366,145.802,148.578787051358,149.751911023414,198.92465,202.07543
1976-06-30,366,146.364,149.157635879863,150.337894458651,200.44061,203.62233
1976-07-01,366,145.707,148.494109754406,149.671654780278,198.62373,201.78348
1976-07-02,366,146.252,149.055612290274,150.240144862519,200.09329,203.28326
1976-07-03,366,146.451,149.262482046017,150.450353519346,200.6159,203.81878
1976-07-04,366,146.515,149.330581460663,150.520182720894,200.76607,203.97458
1976-07-05,366,146.417,149.233784582935,150.42393792932,200.4729,203.6803
1976-07-06,366,145.893,148.705460635746,149.893832903367,199.02091,202.21168
1976-07-07,366,145.903,148.718143210231,149.90766456527,199.02568,202.21934
1976-07-08,366,145.78,148.596156168064,149.786145327127,198.66688,201.85867
1976-07-09,366,146.592,149.430695436457,150.630221554256,200.86684,204.10166
1976-07-10,366,147.03,149.882802208366,151.088309142033,202.0504,205.31067
1976-07-11,366,147.333,150.196519040333,151.40657530622,202.86415,206.14306
1976-07-12,366,147.426,150.294479945594,151.506632269343,203.09657,206.3828
1976-07-13,366,147.302,150.171481036356,151.384103558142,202.7322,206.0165
1976-07-14,366,147.714,150.597005375601,151.815374274676,203.84895,207.15762
1976-07-15,366,147.056,149.932223926335,151.147774002181,202.01695,205.30287
1976-07-16,366,146.532,149.403755426708,150.617455795582,200.56065,203.82953
1976-07-17,366,146.329,149.201070083663,150.414959262119,199.98454,203.24899
1976-07-18,366,146.228,149.101207172631,150.315617081162,199.685,202.94815
1976-07-19,366,146.029,148.902546473799,150.117158439932,199.12048,202.37931
1976-07-20,366,145.638,148.509249720348,149.722937265638,198.03671,201.28399
1976-07-21,366,145.782,148.659667944789,149.876082479592,198.40608,201.66342
1976-07-22,366,146.06,148.947798995117,150.16851616552,199.14364,202.41832
1976-07-23,366,145.937,148.825758696788,150.04691541713,198.78579,202.05849
1976-07-24,366,145.848,148.737977326417,149.959686912872,198.51986,201.7916
1976-07-25,366,145.796,148.687589389516,149.909997012336,198.35394,201.62594
1976-07-26,366,145.7,148.592740165698,149.815677116594,198.0693,201.34012
1976-07-27,366,145.042,147.927677219578,149.147663022845,196.26473,199.51255
1976-07-28,366,144.785,147.670267366473,148.890147072701,195.54974,198.7911
1976-07-29,366,144.527,147.411838038274,148.631590299403,194.8341,198.06896
1976-07-30,366,144.939,147.837499321935,149.063055386526,195.92806,199.18717
1976-07-31,366,144.917,147.817528261333,149.043956908667,195.8437,199.10418
1976-08-01,366,144.709,147.609677070613,148.836224909343,195.26153,198.51725
1976-08-02,366,144.667,147.56939258837,148.796679899542,195.12336,198.37965
1976-08-03,366,145.597,148.525066800345,149.7632284077,197.61909,200.92482
1976-08-04,366,146.125,149.069694741007,150.314914839035,199.03563,202.3718
1976-08-05,366,145.716,148.657910491456,149.902002738117,197.90403,201.22748
1976-08-06,366,145.441,148.382195734805,149.626052932127,197.13864,200.45478
1976-08-07,366,145.225,148.166226783452,149.410144828034,196.53358,199.84457
1976-08-08,366,145.055,147.996720029087,149.24090447532,196.05282,199.36022
1976-08-09,366,145.018,147.96150249022,149.206456990961,195.92834,199.23649
1976-08-10,366,146.081,149.053269019164,150.310412965396,198.78892,202.15338
