date,days,europe_eu_price,europe_eu_ndtr_l1,europe_eu_gdtr_l1,europe_eu_ndtr_l2,europe_eu_gdtr_l2
1975-02-25,365,130.28,130.828817783844,130.942837312328,168.91654,169.20975
1975-02-26,365,131.756,132.323141781507,132.440896245056,172.74655,173.05286
1975-02-27,365,132.606,133.189144175664,133.310308412177,174.97707,175.29383
1975-02-28,365,134.117,134.719611845872,134.844897267894,178.9621,179.29275
1975-03-01,365,134.204,134.813585394487,134.940539248081,179.17476,179.5101
1975-03-02,365,134.126,134.742165497539,134.870468213986,178.94851,179.28754
1975-03-03,365,134.201,134.823994772179,134.953822856441,179.13007,179.47371
1975-03-04,365,135.151,135.79119944946,135.924522537302,181.66776,182.02305
1975-03-05,365,134.752,135.399980337842,135.534980722163,180.59225,180.95069
1975-03-06,365,135.443,136.106661423425,136.244989588972,182.44812,182.8168
1975-03-07,365,136.947,137.631056956645,137.773268730718,186.50636,186.89021
1975-03-08,365,137.621,138.320678228787,138.466340996868,188.34741,188.74177
1975-03-09,365,138.099,138.811364727245,138.959827047419,189.65521,190.05841
1975-03-10,365,138.135,138.855026283679,139.004659225632,189.74523,190.15306
1975-03-11,365,136.19,136.914544792131,137.064920314954,184.41247,184.81617
1975-03-12,365,134.775,135.505809011051,135.657522009279,180.58947,180.99177
1975-03-13,365,135.059,135.799295632109,135.953082295275,181.34615,181.75515
1975-03-14,365,135.496,136.249790366699,136.406053340329,182.5261,182.9435
1975-03-15,365,135.676,136.438026613309,136.596341030077,183.007,183.43016
1975-03-16,365,135.737,136.505109269551,136.665083703337,183.16379,183.59164
1975-03-17,365,135.528,136.302415553923,136.463837036693,182.59576,183.02673
1975-03-18,365,134.204,134.985629275796,135.148095628697,179.04305,179.47252
1975-03-19,365,133.026,133.813706837226,133.977477642027,175.91046,176.33911
1975-03-20,365,132.093,132.887850521336,133.052938500214,173.45411,173.88323
1975-03-21,365,131.549,132.351767570162,132.518273263749,172.03614,172.46743
1975-03-22,365,130.716,131.526246089255,131.69402536505,169.87238,170.30448
1975-03-23,365,129.526,130.34275767547,130.511452130857,166.80014,167.23079
1975-03-24,365,128.739,129.562921796659,129.733032680997,164.78942,165.2209
1975-03-25,365,129.232,130.069511511037,130.24245906158,166.06021,166.50055
1975-03-26,365,130.958,131.818865262172,131.996559545435,170.51316,170.97165
1975-03-27,365,131.746,132.624724585215,132.806195474939,172.59359,173.06404
1975-03-28,365,131.594,132.478125849376,132.660739963404,172.20634,172.6798
1975-03-29,365,131.475,132.365357591039,132.549157653185,171.90196,172.37858
1975-03-30,365,131.392,132.288443855865,132.473773175745,171.68521,172.16518
1975-03-31,365,131.261,132.163531323552,132.350235618003,171.33893,171.82193
1975-04-01,365,130.592,131.501379242544,131.689376102124,169.59873,170.08279
1975-04-02,365,130.175,131.091076271824,131.280573054865,168.52043,169.00647
1975-04-03,365,130.117,131.03931853274,131.230095343099,168.37154,168.86102
1975-04-04,365,129.778,130.706796745335,130.899001404742,167.50686,167.99848
1975-04-05,365,129.689,130.623232574413,130.816975123122,167.28335,167.77817
1975-04-06,365,129.719,130.660532844478,130.855497587365,167.36851,167.86749
1975-04-07,365,129.926,130.876238282221,131.073348764458,167.91119,168.41618
1975-04-08,365,130.571,131.537812064469,131.738525453054,169.59215,170.10827
1975-04-09,365,132.194,133.185385233719,133.39100633296,173.8197,174.35517
1975-04-10,365,133.897,134.913920229469,135.124517223859,178.31258,178.86853
1975-04-11,365,134.616,135.650383701228,135.864746299685,180.24452,180.81304
1975-04-12,365,135.375,136.428195534377,136.646486651634,182.29764,182.87931
1975-04-13,365,136.2,137.272222575627,137.494312955171,184.53853,185.13418
1975-04-14,365,136.965,138.055817396383,138.281698840673,186.63108,187.24031
1975-04-15,365,137.785,138.895218047548,139.124875881284,188.88165,189.50519
1975-04-16,365,138.456,139.583682722168,139.817283967017,190.73443,191.37089
1975-04-17,365,139.883,141.0357909103,141.27449580404,194.67845,195.33535
1975-04-18,365,139.052,140.211136877534,140.450912085759,192.37425,193.03038
1975-04-19,365,139.31,140.479467502501,140.721565606081,193.08079,193.74452
1975-04-20,365,139.859,141.04388709295,141.289107773236,194.59946,195.27496
1975-04-21,365,140.383,141.583728986069,141.832407355134,196.05481,196.74183
1975-04-22,365,140.868,142.083668264699,142.335524021745,197.40505,198.10316
1975-04-23,365,139.985,141.206678194089,141.459470050445,194.93283,195.62936
1975-04-24,365,139.285,140.513297980002,140.767394054921,192.98361,193.67993
1975-04-25,365,140.097,141.345469896658,141.603597201144,195.23756,195.94919
1975-04-26,365,140.5,141.761845004366,142.022695044882,196.35455,197.07619
1975-04-27,365,140.723,141.99432110617,142.257814912843,196.96539,197.69443
1975-04-28,365,140.745,142.022946894825,142.288035121861,197.0112,197.74501
1975-04-29,365,140.063,141.347783091701,141.613891997622,195.10205,195.83552
1975-04-30,365,141.274,142.583896692709,142.854913108597,198.48245,199.23606
1975-05-01,365,142.308,143.640159379138,143.916273416511,201.39292,202.16512
1975-05-02,365,143.758,145.117712712742,145.399056199626,205.50562,206.30128
1975-05-03,365,143.735,145.101520347442,145.38477632064,205.43042,206.23053
1975-05-04,365,143.504,144.876851278908,145.161279609993,204.76475,205.5673
1975-05-05,365,143.111,144.489969407996,144.776054967571,203.64375,204.44767
1975-05-06,365,140.946,142.319614159067,142.604185000814,197.49969,198.28727
1975-05-07,365,141.197,142.581294348286,142.867864626747,198.19925,198.99492
1975-05-08,365,141.793,143.195447632156,143.485884505667,199.8804,200.68968
1975-05-09,365,142.443,143.864539298292,144.159031359278,201.72114,202.54496
1975-05-10,365,142.437,143.865406746433,144.161355990741,201.69614,202.52452
1975-05-11,365,142.362,143.796300044529,144.093609588109,201.47431,202.30641
1975-05-12,365,142.363,143.803817928418,144.103240204169,201.46842,202.30517
1975-05-13,365,141.434,142.87969650881,143.179697332984,198.851,199.68423
1975-05-14,365,141.489,142.942441924347,143.244122833527,198.99656,199.8351
1975-05-15,365,141.597,143.058101676488,143.362014857716,199.28863,200.13324
1975-05-16,365,140.485,141.948924653454,142.252833559708,196.16617,197.00495
1975-05-17,365,140.236,141.706328323338,142.011403977777,195.46459,196.30526
1975-05-18,365,140.141,141.616692015429,141.923400072396,195.18663,196.03061
1975-05-19,365,139.902,141.383348465484,141.691269016316,194.51301,195.35891
1975-05-20,365,139.388,140.875602153585,141.184499357405,193.08513,193.93094
1975-05-21,365,137.643,139.12624840245,139.434051865849,188.25819,189.09028
1975-05-22,365,137.344,138.832761781392,139.141812481943,187.43346,188.26683
1975-05-23,365,138.088,139.597561892425,139.91093340595,189.47041,190.31974
1975-05-24,365,137.81,139.324604877372,139.639283615001,188.70077,189.55151
1975-05-25,365,137.32,138.840568814661,139.156092360929,187.36064,188.21121
1975-05-26,365,136.816,138.341786133552,138.658289137661,185.98546,186.83568
1975-05-27,365,136.983,138.518167255568,138.836621579886,186.43041,187.28737
1975-05-28,365,135.479,137.011988133309,137.329928301724,182.3475,183.19279
1975-05-29,365,134.958,136.49614563876,136.815188477798,180.94642,181.79106
1975-05-30,365,136.934,138.507468728495,138.833632768005,186.25103,187.12736
1975-05-31,365,137.221,138.805870889019,139.134838587554,187.02595,187.91109
1975-06-01,365,137.25,138.842592860324,139.173028961587,187.09701,187.98687
1975-06-02,365,137.342,138.942060247165,139.274648565536,187.33801,188.23353
1975-06-03,365,137.06,138.665344290167,138.99868160187,186.56485,187.46151
1975-06-04,365,136.461,138.071720612303,138.405900578833,184.94357,185.83866
1975-06-05,365,136.505,138.122032604484,138.458038741644,185.05629,185.95629
1975-06-06,365,136.495,138.11856281192,138.456378290599,185.02536,185.92949
1975-06-07,365,136.002,137.631056956645,137.969866134437,183.69618,184.5996
1975-06-08,365,135.328,136.961097842367,137.300704363333,181.88552,182.7864
1975-06-09,365,134.398,136.033217480815,136.372844319431,179.39826,180.2935
1975-06-10,365,132.806,134.435956303746,134.77416205338,175.16199,176.04296
1975-06-11,365,132.258,133.892355468682,134.2315266519,173.72167,174.60115
1975-06-12,365,131.215,132.84968280313,133.188763395689,170.99405,171.86618
1975-06-13,365,131.116,132.756287553276,133.0967744078,170.73298,171.60774
1975-06-14,365,131.006,132.651326328208,132.992830172388,170.44179,171.31901
1975-06-15,365,130.886,132.536534024208,132.879255320915,170.12655,171.00611
1975-06-16,365,130.692,132.348008628218,132.691956443048,169.62132,170.50239
1975-06-17,365,129.495,131.148616998514,131.491782427779,166.52586,167.39723
1975-06-18,365,129.14,130.798457098906,131.142755618136,165.61543,166.48673
1975-06-19,365,130.243,131.928452877326,132.278172042654,168.45423,169.34678
1975-06-20,365,130.666,132.36680333794,132.719519930394,169.55027,170.45399
1975-06-21,365,130.604,132.310130059391,132.664392955703,169.38187,170.28858
1975-06-22,365,130.55,132.261842112872,132.617236146027,169.23428,170.14409
1975-06-23,365,130.547,132.265022756056,132.622217499161,169.21902,170.13267
1975-06-24,365,130.796,132.524678899613,132.88423667405,169.85703,170.77874
1975-06-25,365,130.278,132.010571301346,132.371157301169,168.51368,169.4336
1975-06-26,365,130.312,132.051341363975,132.413664847919,168.59182,169.51612
1975-06-27,365,130.082,131.826383146061,132.189503956855,167.99166,168.91687
1975-06-28,365,129.902,131.651447770947,132.015488687347,167.51947,168.44612
1975-06-29,365,129.782,131.536655466947,131.902245926083,167.20212,168.13091
1975-06-30,365,129.802,131.562968060559,131.929809413429,167.24299,168.17591
1975-07-01,365,130.424,132.205168834323,132.576389050322,168.85132,169.79923
1975-07-02,365,130.908,132.705686411714,133.08050198756,170.10512,171.06568
1975-07-03,365,131.384,133.198975254596,133.577308940201,171.3472,172.32039
1975-07-04,365,131.591,133.416415588621,133.797152658548,171.88577,172.86652
1975-07-05,365,131.574,133.405717061548,133.788186222906,171.83854,172.82299
1975-07-06,365,131.555,133.392994488813,133.7768951558,171.78557,172.77369
1975-07-07,365,131.515,133.35829656317,133.743354044693,171.67562,172.66705
1975-07-08,365,130.99,132.836671081014,133.222636597005,170.31242,171.30156
1975-07-09,365,132.571,134.452726967806,134.845893538521,174.43639,175.45601
1975-07-10,365,133.438,135.345041955575,135.743201283197,176.7331,177.77274
1975-07-11,365,133.604,135.52084477883,135.921533725421,177.17679,178.22354
1975-07-12,365,133.898,135.827053972623,136.230377619777,177.96109,179.01746
1975-07-13,365,134.294,136.239091839626,136.645490381007,179.02475,180.09291
1975-07-14,365,134.706,136.666454623788,137.076543472269,180.13175,181.21209
1975-07-15,365,135.311,137.292173882871,137.706518598712,181.76288,182.85937
1975-07-16,365,135.418,137.406966186871,137.823082262066,182.04699,183.14962
1975-07-17,365,134.188,136.173454930286,136.588370865062,178.75883,179.84839
1975-07-18,365,134.226,136.218562233621,136.635527674738,178.858,179.95237
1975-07-19,365,134.203,136.201791569561,136.620251525124,178.79392,179.89203
1975-07-20,365,134.271,136.276681259072,136.6969643634,178.96971,180.07317
1975-07-21,365,134.056,136.066758808936,136.48774753174,178.39543,179.49973
1975-07-22,365,132.705,134.709202468179,135.128834396576,174.80848,175.89734
1975-07-23,365,132.467,134.475280619474,134.896039160077,174.17761,175.26692
1975-07-24,365,131.856,133.866621173831,134.287649897218,172.57989,173.66513
1975-07-25,365,131.311,133.324466085669,133.745678676156,171.16187,172.24387
1975-07-26,365,131.289,133.309141168511,133.732062977587,171.10306,172.18864
1975-07-27,365,131.431,133.460366294435,133.885488654138,171.4718,172.564
1975-07-28,365,131.487,133.522822560591,133.949582064472,171.61274,172.70991
1975-07-29,365,132.386,134.449257175242,134.881427190882,173.97106,175.08982
1975-07-30,365,132.937,135.020038052058,135.456607432843,175.43675,176.57095
1975-07-31,365,133.414,135.514772641842,135.955074836529,176.71894,177.8672
1975-08-01,365,132.508,134.607711035675,135.047472295374,174.3373,175.47659
1975-08-02,365,132.322,134.425546926053,134.866483131478,173.85062,174.99093
1975-08-03,365,132.315,134.425257776673,134.867479402105,173.83592,174.98016
1975-08-04,365,132.137,134.252057297841,134.695456673851,173.37473,174.52009
1975-08-05,365,130.929,133.037629900359,133.47934232855,170.22512,171.3562
1975-08-06,365,131.419,133.546821959161,133.992421701431,171.51624,172.66159
1975-08-07,365,131.975,134.121940076682,134.571919116109,172.98445,174.14556
1975-08-08,365,131.836,133.988063913579,134.439083032515,172.63297,173.79578
1975-08-09,365,132.034,134.197408064955,134.650956585847,173.16695,174.33786
1975-08-10,365,132.413,134.590940371615,135.047804385583,174.17806,175.36109
1975-08-11,365,132.929,135.127023322789,135.588115155601,175.56054,176.75886
1975-08-12,365,133.561,135.781079221147,136.246982130226,177.25555,178.47174
1975-08-13,365,132.82,135.040278508683,135.506088873982,175.31668,176.52588
1975-08-14,365,132.305,134.527905806698,134.993673681519,173.98083,175.18646
1975-08-15,365,132.943,135.188033842043,135.658518279906,175.68602,176.90973
1975-08-16,365,133.231,135.489327496371,135.963045001544,176.46719,177.70127
1975-08-17,365,133.379,135.647203058044,136.123112482275,176.87575,178.11713
1975-08-18,365,133.377,135.65182944813,136.129090106036,176.88511,178.13066
1975-08-19,365,132.05,134.315381012139,134.790766563829,173.39781,174.6255
1975-08-20,365,129.515,131.752360904691,132.221384616917,166.77788,167.96555
1975-08-21,365,130.347,132.611712863099,133.086147521113,168.95098,170.16042
1975-08-22,365,131.781,134.083194059715,134.565277311929,172.69631,173.93905
1975-08-23,365,132.443,134.767899792391,135.25502867599,174.45508,175.71675
1975-08-24,365,133.019,135.365860710961,135.857440315087,175.99571,177.27463
1975-08-25,365,133.41,135.772983038497,136.268235903601,177.04579,178.33776
1975-08-26,365,132.665,135.028134234708,135.52302547464,175.09033,176.37434
1975-08-27,365,132.762,135.132806310396,135.629626431724,175.34287,176.63299
1975-08-28,365,134.802,137.221910583446,137.729100732923,180.74542,182.08202
1975-08-29,365,136.081,138.537251114671,139.051816035308,184.18522,185.55417
1975-08-30,365,136.345,138.814256221049,139.331768081482,184.89726,186.27655
1975-08-31,365,136.424,138.901579333916,139.421100347698,185.10439,186.48967
1975-09-01,365,136.221,138.703222858993,139.223506673353,184.55066,185.93629
1975-09-02,365,134.79,137.260656600413,137.778250083853,180.68833,182.05198
1975-09-03,365,134.487,136.960808692987,137.479036805558,179.87877,181.24111
1975-09-04,365,135.123,137.619490981431,138.142885133318,181.5897,182.97145
1975-09-05,365,134.495,136.992036826065,137.515234638337,179.91377,181.28896
1975-09-06,365,134.507,137.011409834549,137.536156321503,179.94417,181.32379
1975-09-07,365,134.65,137.164080707375,137.691242449099,180.32503,181.71207
1975-09-08,365,134.642,137.162345811093,137.691242449099,180.30019,181.69122
1975-09-09,365,132.963,135.466484695323,135.991272669308,175.81841,177.1818
1975-09-10,365,132.282,134.784670456451,135.309159380054,174.02596,175.38161
1975-09-11,365,131.961,134.466895287443,134.992013230474,173.18594,174.53977
1975-09-12,365,131.888,134.39894518306,134.925263098468,172.99395,174.35028
1975-09-13,365,131.754,134.269406260662,134.796744187591,172.64316,174.00079
1975-09-14,365,131.649,134.16936057506,134.698113395523,172.36845,173.72793
1975-09-15,365,131.507,134.031725470012,134.561292229421,171.99636,173.35696
1975-09-16,365,131.195,133.721757334274,134.252116244857,171.18024,172.53903
1975-09-17,365,131.866,134.418607340924,134.953822856441,172.94544,174.3245
1975-09-18,365,133.724,136.324680056211,136.87031545249,177.83138,179.25604
1975-09-19,365,135.993,138.65117597053,139.208894704157,183.88037,185.36029
1975-09-20,365,136.023,138.688476240595,139.248081348818,183.9573,185.44216
1975-09-21,365,135.814,138.483758479306,139.043845870292,183.39125,184.87603
1975-09-22,365,135.52,138.19200675453,138.752934847222,182.59678,184.07994
1975-09-23,365,136.588,139.293955043054,139.861784055021,185.48597,186.99958
1975-09-24,365,136.422,139.132609688817,139.70171657429,185.03324,186.54756
1975-09-25,365,136.628,139.350050022843,139.921892382847,185.58864,187.11234
1975-09-26,365,136.56,139.287593756687,139.860787784394,185.39885,186.92528
1975-09-27,365,136.356,139.087213236102,139.661201568794,184.84186,186.36822
1975-09-28,365,135.936,138.669103232112,139.243432085892,183.70746,185.22991
1975-09-29,365,135.205,137.936109552917,138.509844814245,181.74216,183.25483
1975-09-30,365,133.359,136.067337107697,136.635859764947,176.7953,178.27384
1975-10-01,365,131.512,134.198275513096,134.761542625439,171.91922,173.36384
1975-10-02,365,131.961,134.666697509267,135.234106992824,173.10255,174.56269
1975-10-03,365,135.248,138.034131192857,138.618106222374,181.74637,183.28583
1975-10-04,365,135.696,138.500818292746,139.089010138714,182.9605,184.51607
1975-10-05,365,136.004,138.824665598742,139.416118994564,183.80079,185.36871
1975-10-06,365,136.264,139.097622613795,139.69208595823,184.50732,186.08629
1975-10-07,365,135.295,138.122321753864,138.715408653607,181.90178,183.46528
1975-10-08,365,136.899,139.772786416919,140.37552760832,186.23149,187.8392
1975-10-09,365,138.059,140.971021449101,141.581679247351,189.40719,191.04945
1975-10-10,365,137.183,140.089115839025,140.698319291452,187.02209,188.65059
1975-10-11,365,137.388,140.30655617305,140.918827190218,187.58742,189.22573
1975-10-12,365,137.836,140.774110721081,141.390395286976,188.82185,190.47692
1975-10-13,365,138.164,141.118198483701,141.738093735782,189.72943,191.39791
1975-10-14,365,139.314,142.306891586331,142.934614758753,192.90994,194.61365
1975-10-15,365,138.925,141.919431416658,142.547397575077,191.8439,193.54369
1975-10-16,365,138.985,141.987670670422,142.617800699382,192.01274,193.7186
1975-10-17,365,137.998,140.992996802008,141.62119798222,189.30609,190.99502
1975-10-18,365,137.857,140.85565084634,141.485040996536,188.92004,190.60996
1975-10-19,365,138.021,141.031453669595,141.663373438761,189.37385,191.07262
1975-10-20,365,138.39,141.417468092366,142.053247344109,190.3922,192.10577
1975-10-21,365,140.162,143.241711533012,143.888377838956,195.2848,197.04972
1975-10-22,365,139.796,142.877672463148,143.524406969909,194.27271,196.03392
1975-10-23,365,140.711,143.825793281325,144.479830501157,196.83258,198.62437
1975-10-24,365,139.644,142.749868437032,143.401533592585,193.86791,195.64004
1975-10-25,365,139.418,142.52722341416,143.179697332984,193.24288,195.01407
1975-10-26,365,139.303,142.416768350865,143.070439654228,192.92325,194.69601
1975-10-27,365,139.361,142.482983558966,143.138518147069,193.08179,194.8606
1975-10-28,365,141.175,144.350599406665,145.017484549503,198.12007,199.95273
1975-10-29,365,140.242,143.410863920519,144.076008807032,195.51847,197.33434
1975-10-30,365,139.02,142.175617767651,142.83764441773,192.14251,193.93439
1975-10-31,365,138.904,142.063716957455,142.727058378138,191.82681,193.62021
1975-11-01,365,138.653,141.815337639731,142.479319082236,191.14023,192.93204
1975-11-02,365,138.161,141.323205394371,141.986829302312,189.79605,191.58123
1975-11-03,365,137.927,141.092175039469,141.756690787486,189.15749,190.94138
1975-11-04,365,139.061,142.265832374321,142.938599841261,192.28764,194.10829
1975-11-05,365,140.013,143.253277508226,143.933542107378,194.94131,196.7944
1975-11-06,365,140.922,144.197061085698,144.8843163757,197.49388,199.37863
1975-11-07,365,140.53,143.8055528247,144.493114109517,196.40245,198.28241
1975-11-08,365,140.642,143.927573863209,144.617315847677,196.71601,198.60378
1975-11-09,365,140.705,143.998415461396,144.690375693653,196.89083,198.78497
1975-11-10,365,140.858,144.162941458816,144.857417068773,197.32103,199.22426
1975-11-11,365,141.814,145.154723833427,145.856676507607,200.01514,201.95186
1975-11-12,365,143.472,146.865620716975,147.578564241191,204.71029,206.70018
1975-11-13,365,142.93,146.323465628813,147.03592883971,203.1795,205.16105
1975-11-14,365,143.848,147.276212837076,147.996333724093,205.80865,207.82354
1975-11-15,365,144.133,147.577217342023,148.300528355523,206.63194,208.66056
1975-11-16,365,144.631,148.097686226658,148.826227156345,208.0712,210.12068
1975-11-17,365,144.919,148.40216052417,149.134406870282,208.90791,210.97138
1975-11-18,365,144.76,148.247176456301,148.980317013314,208.45117,210.51506
1975-11-19,365,143.524,146.995737938134,147.725348113562,204.91249,206.94918
1975-11-20,365,142.761,146.227468034536,146.955563009136,202.75199,204.77446
1975-11-21,365,142.785,146.258985316994,146.989436210452,202.822,204.84993
1975-11-22,365,142.888,146.372042724712,147.10467151297,203.11657,205.15238
1975-11-23,365,143.086,146.58283262299,147.318537607556,203.68309,205.72984
1975-11-24,365,143.184,146.690685341861,147.42845946673,203.96282,206.01732
1975-11-25,365,144.052,147.593698856703,148.338718729556,206.4529,208.54017
1975-11-26,365,145.093,148.673960941702,149.427310434606,209.45401,211.57951
1975-11-27,365,145.316,148.910774284211,149.667411655702,210.10313,212.24072
1975-11-28,365,146.097,149.724440640524,150.487674471894,212.38213,214.55067
1975-11-29,365,146.03,149.663430121269,150.428230324485,212.19157,214.36308
1975-11-30,365,145.764,149.399147587627,150.164550698552,211.42307,213.59206
1975-12-01,365,145.42,149.056505571909,149.822165693089,210.43262,212.59716
1975-12-02,365,144.024,147.640830205701,148.402147959472,206.4143,208.54549
1975-12-03,365,142.159,145.744299419966,146.498606881573,201.09157,203.17579
1975-12-04,365,142.22,145.814273570012,146.570338366714,201.26422,203.35503
1975-12-05,365,141.487,145.076364351351,145.831437651724,199.20517,201.28167
1975-12-06,365,141.355,144.948271175855,145.704247101683,198.83099,200.90824
1975-12-07,365,141.354,144.954343312842,145.712217266698,198.82581,200.90764
1975-12-08,365,141.477,145.087062878424,145.847377981755,199.16678,201.25709
1975-12-09,365,141.853,145.482619230747,146.247214593372,200.22937,202.33678
1975-12-10,365,142.967,146.638638453398,147.412187046489,203.38999,205.53834
1975-12-11,365,142.615,146.287611105649,147.061167695593,202.39731,204.54073
1975-12-12,365,142.982,146.674203827181,147.451705781358,203.44665,205.60717
1975-12-13,365,143.178,146.883258829176,147.663911424899,204.00606,206.17778
1975-12-14,365,143.346,147.063398893136,147.84689313005,204.48449,206.66648
1975-12-15,365,143.473,147.200744848804,147.986703108032,204.84378,207.03465
1975-12-16,365,144.592,148.363414507203,149.158317365329,208.05757,210.29066
1975-12-17,365,144.882,148.668756252855,149.467493349894,208.89506,211.14289
1975-12-18,365,144.909,148.704032477258,149.5046874533,208.97437,211.22797
1975-12-19,365,144.574,148.36977579357,149.170604703062,208.0122,210.26103
1975-12-20,365,144.219,148.014989503877,148.815932359866,206.99329,209.23679
1975-12-21,365,143.908,147.7055996669,148.506756375302,206.10219,208.34147
1975-12-22,365,143.888,147.692587944784,148.495133217987,206.03937,208.28275
1975-12-23,365,144.667,148.505386852956,149.315396034179,208.28152,210.55695
1975-12-24,365,145.429,149.301125947687,150.118058069294,210.48755,212.79476
1975-12-25,365,146.112,150.014457469018,150.838029642372,212.47263,214.80916
1975-12-26,365,146.666,150.595358574147,151.424500951438,214.09146,216.45294
1975-12-27,365,147.051,151.001324304162,151.834964449743,215.21869,217.59899
1975-12-28,365,147.379,151.346857813684,152.184655439804,216.17776,218.57478
1975-12-29,365,147.608,151.590321591941,152.431398465079,216.84631,219.25644
1975-12-30,365,147.893,151.891904395649,152.736921457345,217.68791,220.11334
1975-12-31,365,148.078,152.090260870571,152.938168123989,218.2294,220.66643
1976-01-01,366,148.409,152.439553322037,153.291512106349,219.20727,221.66143
1976-01-02,366,148.796,152.847253948335,153.703636055698,220.35757,222.83111
1976-01-03,366,149.117,153.187004470249,154.047681512206,221.31695,223.80748
1976-01-04,366,149.42,153.50738198368,154.371801556175,222.22317,224.73004
1976-01-05,366,149.873,153.983900162502,154.853332359202,223.58467,226.11384
1976-01-06,366,150.624,154.76865158078,155.64536750763,225.8447,228.40759
1976-01-07,366,151.028,155.193990319279,156.075424328265,227.06489,229.6484
1976-01-08,366,151.116,155.292879407359,156.176711842005,227.33288,229.92492
1976-01-09,366,151.798,156.006789227451,156.897347595501,229.40071,232.02441
1976-01-10,366,152.002,156.224807860237,157.118851764893,230.01976,232.65645
1976-01-11,366,152.263,156.501523817234,157.399135901276,230.81241,233.46436
1976-01-12,366,152.444,156.696121350212,157.596729575622,231.36367,234.02782
1976-01-13,366,151.922,156.171604374252,157.071694955218,229.79151,232.44471
1976-01-14,366,152.83,157.119436043049,158.027782666884,232.55782,235.25161
1976-01-15,366,152.364,156.651592345638,157.559535472216,231.14943,233.83377
1976-01-16,366,152.824,157.135339258968,158.04870435005,232.55447,235.26234
1976-01-17,366,152.974,157.298419509487,158.214417364333,233.01345,235.73246
1976-01-18,366,153.094,157.429404178787,158.348249718554,233.37851,236.1075
1976-01-19,366,153.245,157.592195279926,158.514294823046,233.83778,236.57796
1976-01-20,366,153.598,157.965197980581,158.891549300452,234.92069,237.68026
1976-01-21,366,153.311,157.679518392792,158.606283810934,234.04788,236.80316
1976-01-22,366,153.898,158.296274021085,159.229285042989,235.85545,238.63993
1976-01-23,366,154.724,159.16054151896,160.101353931782,238.40595,241.22928
1976-01-24,366,154.774,159.219527992552,160.162790620444,238.55852,241.38931
1976-01-25,366,154.727,159.178757929922,160.123603975784,238.4125,241.24708
1976-01-26,366,154.469,158.922282429549,159.867230334448,237.62061,240.4517
1976-01-27,366,153.497,157.937439640067,158.879594052929,234.65029,237.45469
1976-01-28,366,152.759,157.191723388137,158.132058992505,232.41099,235.19674
1976-01-29,366,154.501,158.999485314103,159.953905878993,237.7339,240.59243
1976-01-30,366,155.402,159.940955696532,160.904015966897,240.52634,243.42737
1976-01-31,366,155.27,159.813729969177,160.777489597274,240.11965,243.02139
1976-02-01,366,155.173,159.722358764985,160.687493150639,239.82206,242.72577
1976-02-02,366,155.187,159.744334117892,160.711735735895,239.86527,242.77512
1976-02-03,366,155.195,159.759659035051,160.728672336554,239.88837,242.80411
1976-02-04,366,155.881,160.479640992129,161.455949894229,242.02984,244.98011
1976-02-05,366,154.051,158.612892592571,159.580968574304,236.3789,239.26961
1976-02-06,366,152.977,157.522510279261,158.4867313357,233.10712,235.96658
1976-02-07,366,152.531,157.073750440953,158.037413282944,231.75695,234.60662
1976-02-08,366,152.124,156.665471515895,157.628942325893,230.53053,233.37165
1976-02-09,366,151.984,156.529860456509,157.494445791255,230.10903,232.95036
1976-02-10,366,152.585,157.160784404439,158.131726902296,231.94344,234.81529
1976-02-11,366,152.562,157.1451703379,158.118111203727,231.87783,234.75426
1976-02-12,366,152.188,156.769854442202,157.742517177366,230.75371,233.62254
1976-02-13,366,151.725,156.304323939834,157.276262523952,229.36435,232.22273
1976-02-14,366,151.531,156.113196199421,157.085974834204,228.78457,231.64122
1976-02-15,366,151.472,156.060571012196,157.03483294202,228.61079,231.47057
1976-02-16,366,151.28,155.871178168065,156.845873613108,228.03645,230.89451
1976-02-17,366,151.328,155.927273147854,156.90432148989,228.18181,231.0471
1976-02-18,366,151.41,156.020379248327,156.999631379868,228.43538,231.30936
1976-02-19,366,152.633,157.294949716923,158.285484669056,232.14937,235.07885
1976-02-20,366,153.592,158.298298066747,159.298027716249,235.0912,238.0666
1976-02-21,366,153.699,158.415692715171,159.417912281692,235.41915,238.40442
1976-02-22,366,153.613,158.334730888672,159.338542721745,235.15784,238.14526
1976-02-23,366,153.719,158.451836387715,159.458095196979,235.48419,238.48149
1976-02-24,366,154.641,159.417595318093,160.433112050557,238.33171,241.37413
1976-02-25,366,154.066,158.837561661105,159.851954184835,236.57122,239.59877
1976-02-26,366,152.6,157.34179191654,158.34957807939,232.0926,235.07182
1976-02-27,366,151.842,156.574100311703,157.579792974964,229.80466,232.76262
1976-02-28,366,151.696,156.431549667189,157.437990455727,229.36338,232.32106
1976-02-29,366,151.73,156.474632924862,157.483154724149,229.46656,232.43098
1976-03-01,366,151.772,156.525234066423,157.535957067378,229.5923,232.56378
1976-03-02,366,152.639,157.434030568872,158.453522314802,232.2358,235.2501
1976-03-03,366,151.88,156.665471515895,157.682740939749,229.94573,232.93841
1976-03-04,366,150.978,155.749157129556,156.763183151071,227.23366,230.1994
1976-03-05,366,151.38,156.174785017436,157.193904152124,228.45387,231.44234
1976-03-06,366,151.328,156.127942817819,157.148739883702,228.29486,231.28655
